"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Nov 03 11:28:15 GMT 2024","Sun Nov 03 11:28:15 GMT 2024","216","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Sun Nov 03 11:28:16 GMT 2024","Sun Nov 03 11:28:16 GMT 2024","198","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Sun Nov 03 11:29:22 GMT 2024","Sun Nov 03 11:29:34 GMT 2024","11231","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Sun Nov 03 11:28:14 GMT 2024","Sun Nov 03 11:28:15 GMT 2024","189","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Sun Nov 03 11:28:34 GMT 2024","Sun Nov 03 11:28:39 GMT 2024","5137","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Sun Nov 03 11:28:39 GMT 2024","Sun Nov 03 11:28:43 GMT 2024","3561","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sun Nov 03 11:28:15 GMT 2024","Sun Nov 03 11:28:16 GMT 2024","211","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Sun Nov 03 11:29:34 GMT 2024","Sun Nov 03 11:29:46 GMT 2024","12552","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Sun Nov 03 11:28:55 GMT 2024","Sun Nov 03 11:29:09 GMT 2024","13749","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sun Nov 03 11:28:16 GMT 2024","Sun Nov 03 11:28:16 GMT 2024","189","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Sun Nov 03 11:28:12 GMT 2024","Sun Nov 03 11:28:13 GMT 2024","897","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Sun Nov 03 11:28:13 GMT 2024","Sun Nov 03 11:28:14 GMT 2024","747","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"failed","Sun Nov 03 11:28:16 GMT 2024","Sun Nov 03 11:28:34 GMT 2024","17862","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Sun Nov 03 11:29:09 GMT 2024","Sun Nov 03 11:29:22 GMT 2024","13610","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Sun Nov 03 11:28:43 GMT 2024","Sun Nov 03 11:28:55 GMT 2024","11951","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Sun Nov 03 11:28:15 GMT 2024","Sun Nov 03 11:28:15 GMT 2024","178","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Sun Nov 03 11:28:14 GMT 2024","Sun Nov 03 11:28:14 GMT 2024","224","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Sun Nov 03 11:28:16 GMT 2024","Sun Nov 03 11:28:16 GMT 2024","173","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
