"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 27 11:30:05 GMT 2024","Fri Sep 27 11:30:16 GMT 2024","10433","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Fri Sep 27 11:30:16 GMT 2024","Fri Sep 27 11:30:27 GMT 2024","11634","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Fri Sep 27 11:28:54 GMT 2024","Fri Sep 27 11:28:54 GMT 2024","169","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Fri Sep 27 11:28:55 GMT 2024","Fri Sep 27 11:28:55 GMT 2024","178","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Fri Sep 27 11:28:53 GMT 2024","Fri Sep 27 11:28:53 GMT 2024","362","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Fri Sep 27 11:29:20 GMT 2024","Fri Sep 27 11:29:24 GMT 2024","4348","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Fri Sep 27 11:28:55 GMT 2024","Fri Sep 27 11:28:55 GMT 2024","217","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Fri Sep 27 11:28:55 GMT 2024","Fri Sep 27 11:28:55 GMT 2024","191","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Fri Sep 27 11:28:54 GMT 2024","Fri Sep 27 11:28:54 GMT 2024","195","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Fri Sep 27 11:29:24 GMT 2024","Fri Sep 27 11:29:28 GMT 2024","3608","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"failed","Fri Sep 27 11:28:56 GMT 2024","Fri Sep 27 11:29:20 GMT 2024","24304","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Fri Sep 27 11:28:52 GMT 2024","Fri Sep 27 11:28:53 GMT 2024","1033","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Fri Sep 27 11:28:53 GMT 2024","Fri Sep 27 11:28:54 GMT 2024","189","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Fri Sep 27 11:28:54 GMT 2024","Fri Sep 27 11:28:54 GMT 2024","183","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Fri Sep 27 11:29:52 GMT 2024","Fri Sep 27 11:30:05 GMT 2024","13037","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Fri Sep 27 11:28:55 GMT 2024","Fri Sep 27 11:28:55 GMT 2024","181","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"failed","Fri Sep 27 11:29:39 GMT 2024","Fri Sep 27 11:29:52 GMT 2024","12960","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Fri Sep 27 11:29:28 GMT 2024","Fri Sep 27 11:29:39 GMT 2024","11213","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
