"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 01 11:28:33 GMT 2024","Sun Dec 01 11:28:33 GMT 2024","196","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Sun Dec 01 11:28:34 GMT 2024","Sun Dec 01 11:28:34 GMT 2024","178","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"failed","Sun Dec 01 11:28:54 GMT 2024","Sun Dec 01 11:29:08 GMT 2024","13974","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Sun Dec 01 11:28:33 GMT 2024","Sun Dec 01 11:28:34 GMT 2024","189","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Sun Dec 01 11:28:35 GMT 2024","Sun Dec 01 11:28:35 GMT 2024","178","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Sun Dec 01 11:28:35 GMT 2024","Sun Dec 01 11:28:35 GMT 2024","202","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"failed","Sun Dec 01 11:28:35 GMT 2024","Sun Dec 01 11:28:54 GMT 2024","18598","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Sun Dec 01 11:29:55 GMT 2024","Sun Dec 01 11:30:08 GMT 2024","12832","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Sun Dec 01 11:28:34 GMT 2024","Sun Dec 01 11:28:35 GMT 2024","225","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Sun Dec 01 11:28:32 GMT 2024","Sun Dec 01 11:28:33 GMT 2024","736","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Sun Dec 01 11:29:12 GMT 2024","Sun Dec 01 11:29:25 GMT 2024","13473","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Sun Dec 01 11:30:08 GMT 2024","Sun Dec 01 11:30:22 GMT 2024","14086","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Sun Dec 01 11:28:33 GMT 2024","Sun Dec 01 11:28:33 GMT 2024","203","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Sun Dec 01 11:29:39 GMT 2024","Sun Dec 01 11:29:55 GMT 2024","15678","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Sun Dec 01 11:28:31 GMT 2024","Sun Dec 01 11:28:32 GMT 2024","1140","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"failed","Sun Dec 01 11:29:25 GMT 2024","Sun Dec 01 11:29:39 GMT 2024","14227","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sun Dec 01 11:29:08 GMT 2024","Sun Dec 01 11:29:12 GMT 2024","3879","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sun Dec 01 11:28:35 GMT 2024","Sun Dec 01 11:28:35 GMT 2024","196","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
