"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 28 11:30:01 GMT 2024","Thu Nov 28 11:30:01 GMT 2024","189","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Thu Nov 28 11:30:01 GMT 2024","Thu Nov 28 11:30:01 GMT 2024","228","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Thu Nov 28 11:31:21 GMT 2024","Thu Nov 28 11:31:35 GMT 2024","13991","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Thu Nov 28 11:29:58 GMT 2024","Thu Nov 28 11:29:59 GMT 2024","791","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Thu Nov 28 11:30:28 GMT 2024","Thu Nov 28 11:30:40 GMT 2024","12696","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Thu Nov 28 11:30:20 GMT 2024","Thu Nov 28 11:30:24 GMT 2024","4260","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Thu Nov 28 11:30:55 GMT 2024","Thu Nov 28 11:31:09 GMT 2024","14338","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Thu Nov 28 11:30:01 GMT 2024","Thu Nov 28 11:30:01 GMT 2024","176","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Thu Nov 28 11:30:24 GMT 2024","Thu Nov 28 11:30:28 GMT 2024","3746","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Thu Nov 28 11:30:01 GMT 2024","Thu Nov 28 11:30:01 GMT 2024","194","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Thu Nov 28 11:29:59 GMT 2024","Thu Nov 28 11:30:00 GMT 2024","194","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Thu Nov 28 11:30:00 GMT 2024","Thu Nov 28 11:30:00 GMT 2024","210","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Thu Nov 28 11:30:01 GMT 2024","Thu Nov 28 11:30:20 GMT 2024","18114","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"failed","Thu Nov 28 11:30:40 GMT 2024","Thu Nov 28 11:30:55 GMT 2024","14578","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Thu Nov 28 11:29:59 GMT 2024","Thu Nov 28 11:29:59 GMT 2024","233","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Thu Nov 28 11:31:09 GMT 2024","Thu Nov 28 11:31:21 GMT 2024","11548","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Thu Nov 28 11:29:57 GMT 2024","Thu Nov 28 11:29:58 GMT 2024","948","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Thu Nov 28 11:30:00 GMT 2024","Thu Nov 28 11:30:00 GMT 2024","178","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
