"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 08 11:28:41 GMT 2024","Sun Dec 08 11:28:44 GMT 2024","3346","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sun Dec 08 11:29:24 GMT 2024","Sun Dec 08 11:29:36 GMT 2024","11606","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Sun Dec 08 11:28:19 GMT 2024","Sun Dec 08 11:28:19 GMT 2024","155","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Sun Dec 08 11:28:36 GMT 2024","Sun Dec 08 11:28:41 GMT 2024","4889","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Sun Dec 08 11:28:16 GMT 2024","Sun Dec 08 11:28:17 GMT 2024","857","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Sun Dec 08 11:28:44 GMT 2024","Sun Dec 08 11:28:56 GMT 2024","12401","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"failed","Sun Dec 08 11:28:19 GMT 2024","Sun Dec 08 11:28:36 GMT 2024","16377","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Sun Dec 08 11:28:18 GMT 2024","Sun Dec 08 11:28:18 GMT 2024","117","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Sun Dec 08 11:28:17 GMT 2024","Sun Dec 08 11:28:18 GMT 2024","579","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Sun Dec 08 11:28:19 GMT 2024","Sun Dec 08 11:28:19 GMT 2024","121","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Sun Dec 08 11:28:19 GMT 2024","Sun Dec 08 11:28:19 GMT 2024","122","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Sun Dec 08 11:28:18 GMT 2024","Sun Dec 08 11:28:18 GMT 2024","142","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Sun Dec 08 11:29:10 GMT 2024","Sun Dec 08 11:29:24 GMT 2024","13983","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"failed","Sun Dec 08 11:28:56 GMT 2024","Sun Dec 08 11:29:10 GMT 2024","13709","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sun Dec 08 11:29:36 GMT 2024","Sun Dec 08 11:29:48 GMT 2024","12616","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Sun Dec 08 11:28:19 GMT 2024","Sun Dec 08 11:28:19 GMT 2024","109","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Sun Dec 08 11:28:18 GMT 2024","Sun Dec 08 11:28:18 GMT 2024","125","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Sun Dec 08 11:28:18 GMT 2024","Sun Dec 08 11:28:18 GMT 2024","157","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
