"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 31 11:28:08 GMT 2024","Tue Dec 31 11:28:08 GMT 2024","209","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Tue Dec 31 11:28:06 GMT 2024","Tue Dec 31 11:28:07 GMT 2024","595","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Tue Dec 31 11:28:07 GMT 2024","Tue Dec 31 11:28:07 GMT 2024","138","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Tue Dec 31 11:28:35 GMT 2024","Tue Dec 31 11:28:48 GMT 2024","13198","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"failed","Tue Dec 31 11:28:48 GMT 2024","Tue Dec 31 11:29:03 GMT 2024","15016","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"failed","Tue Dec 31 11:28:09 GMT 2024","Tue Dec 31 11:28:26 GMT 2024","17261","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Tue Dec 31 11:28:07 GMT 2024","Tue Dec 31 11:28:08 GMT 2024","155","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Tue Dec 31 11:29:03 GMT 2024","Tue Dec 31 11:29:18 GMT 2024","15133","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Tue Dec 31 11:28:08 GMT 2024","Tue Dec 31 11:28:08 GMT 2024","151","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Tue Dec 31 11:28:08 GMT 2024","Tue Dec 31 11:28:09 GMT 2024","136","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Tue Dec 31 11:28:07 GMT 2024","Tue Dec 31 11:28:07 GMT 2024","173","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Tue Dec 31 11:28:05 GMT 2024","Tue Dec 31 11:28:06 GMT 2024","968","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Tue Dec 31 11:28:09 GMT 2024","Tue Dec 31 11:28:09 GMT 2024","135","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Tue Dec 31 11:28:08 GMT 2024","Tue Dec 31 11:28:08 GMT 2024","130","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Tue Dec 31 11:29:31 GMT 2024","Tue Dec 31 11:29:44 GMT 2024","13468","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Tue Dec 31 11:29:18 GMT 2024","Tue Dec 31 11:29:31 GMT 2024","12459","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Tue Dec 31 11:28:31 GMT 2024","Tue Dec 31 11:28:35 GMT 2024","3536","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Tue Dec 31 11:28:26 GMT 2024","Tue Dec 31 11:28:31 GMT 2024","5074","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
