"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 24 11:28:54 GMT 2025","Fri Jan 24 11:29:09 GMT 2025","15360","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Fri Jan 24 11:28:08 GMT 2025","Fri Jan 24 11:28:09 GMT 2025","802","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Fri Jan 24 11:28:09 GMT 2025","Fri Jan 24 11:28:09 GMT 2025","341","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Fri Jan 24 11:28:09 GMT 2025","Fri Jan 24 11:28:09 GMT 2025","123","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Fri Jan 24 11:28:32 GMT 2025","Fri Jan 24 11:28:36 GMT 2025","3901","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Fri Jan 24 11:28:09 GMT 2025","Fri Jan 24 11:28:10 GMT 2025","180","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Fri Jan 24 11:28:10 GMT 2025","Fri Jan 24 11:28:10 GMT 2025","165","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Fri Jan 24 11:29:09 GMT 2025","Fri Jan 24 11:29:25 GMT 2025","15422","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Fri Jan 24 11:29:37 GMT 2025","Fri Jan 24 11:29:51 GMT 2025","14142","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Fri Jan 24 11:28:39 GMT 2025","Fri Jan 24 11:28:54 GMT 2025","14815","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"failed","Fri Jan 24 11:28:11 GMT 2025","Fri Jan 24 11:28:32 GMT 2025","21086","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Fri Jan 24 11:29:25 GMT 2025","Fri Jan 24 11:29:37 GMT 2025","12757","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Fri Jan 24 11:28:10 GMT 2025","Fri Jan 24 11:28:10 GMT 2025","117","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Fri Jan 24 11:28:10 GMT 2025","Fri Jan 24 11:28:10 GMT 2025","116","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Fri Jan 24 11:28:10 GMT 2025","Fri Jan 24 11:28:10 GMT 2025","129","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Fri Jan 24 11:28:09 GMT 2025","Fri Jan 24 11:28:09 GMT 2025","129","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Fri Jan 24 11:28:36 GMT 2025","Fri Jan 24 11:28:39 GMT 2025","3369","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Fri Jan 24 11:28:10 GMT 2025","Fri Jan 24 11:28:10 GMT 2025","107","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
