"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 20 11:29:34 GMT 2024","Wed Nov 20 11:29:47 GMT 2024","13761","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Wed Nov 20 11:30:01 GMT 2024","Wed Nov 20 11:30:12 GMT 2024","11117","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Wed Nov 20 11:28:56 GMT 2024","Wed Nov 20 11:28:57 GMT 2024","147","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Wed Nov 20 11:28:56 GMT 2024","Wed Nov 20 11:28:56 GMT 2024","214","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Wed Nov 20 11:28:57 GMT 2024","Wed Nov 20 11:29:14 GMT 2024","17062","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Wed Nov 20 11:29:47 GMT 2024","Wed Nov 20 11:30:01 GMT 2024","13660","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Wed Nov 20 11:28:55 GMT 2024","Wed Nov 20 11:28:55 GMT 2024","159","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Wed Nov 20 11:28:55 GMT 2024","Wed Nov 20 11:28:55 GMT 2024","157","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Wed Nov 20 11:28:57 GMT 2024","Wed Nov 20 11:28:57 GMT 2024","141","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Wed Nov 20 11:28:55 GMT 2024","Wed Nov 20 11:28:56 GMT 2024","144","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Wed Nov 20 11:30:12 GMT 2024","Wed Nov 20 11:30:25 GMT 2024","12341","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Wed Nov 20 11:28:56 GMT 2024","Wed Nov 20 11:28:56 GMT 2024","157","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Wed Nov 20 11:28:53 GMT 2024","Wed Nov 20 11:28:54 GMT 2024","859","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Wed Nov 20 11:28:55 GMT 2024","Wed Nov 20 11:28:55 GMT 2024","194","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Wed Nov 20 11:29:18 GMT 2024","Wed Nov 20 11:29:21 GMT 2024","3390","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Wed Nov 20 11:29:14 GMT 2024","Wed Nov 20 11:29:18 GMT 2024","3971","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Wed Nov 20 11:28:54 GMT 2024","Wed Nov 20 11:28:55 GMT 2024","675","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Wed Nov 20 11:29:21 GMT 2024","Wed Nov 20 11:29:34 GMT 2024","12437","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
