"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 04 11:29:40 GMT 2024","Mon Nov 04 11:29:40 GMT 2024","152","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Mon Nov 04 11:29:41 GMT 2024","Mon Nov 04 11:29:41 GMT 2024","131","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Mon Nov 04 11:29:39 GMT 2024","Mon Nov 04 11:29:40 GMT 2024","678","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Mon Nov 04 11:29:40 GMT 2024","Mon Nov 04 11:29:40 GMT 2024","171","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Mon Nov 04 11:29:38 GMT 2024","Mon Nov 04 11:29:39 GMT 2024","850","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Mon Nov 04 11:29:40 GMT 2024","Mon Nov 04 11:29:40 GMT 2024","161","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Mon Nov 04 11:30:32 GMT 2024","Mon Nov 04 11:30:46 GMT 2024","13879","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Mon Nov 04 11:29:41 GMT 2024","Mon Nov 04 11:29:41 GMT 2024","138","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Mon Nov 04 11:30:03 GMT 2024","Mon Nov 04 11:30:06 GMT 2024","3414","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"failed","Mon Nov 04 11:30:18 GMT 2024","Mon Nov 04 11:30:32 GMT 2024","13907","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Mon Nov 04 11:30:57 GMT 2024","Mon Nov 04 11:31:09 GMT 2024","12249","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Mon Nov 04 11:30:06 GMT 2024","Mon Nov 04 11:30:18 GMT 2024","11779","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Mon Nov 04 11:30:46 GMT 2024","Mon Nov 04 11:30:57 GMT 2024","11040","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Mon Nov 04 11:29:41 GMT 2024","Mon Nov 04 11:29:41 GMT 2024","176","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Mon Nov 04 11:29:42 GMT 2024","Mon Nov 04 11:29:58 GMT 2024","16876","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Mon Nov 04 11:29:40 GMT 2024","Mon Nov 04 11:29:40 GMT 2024","186","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Mon Nov 04 11:29:41 GMT 2024","Mon Nov 04 11:29:41 GMT 2024","155","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Mon Nov 04 11:29:58 GMT 2024","Mon Nov 04 11:30:03 GMT 2024","4399","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
