"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 29 11:28:35 GMT 2025","Wed Jan 29 11:28:36 GMT 2025","1028","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Wed Jan 29 11:28:39 GMT 2025","Wed Jan 29 11:28:39 GMT 2025","173","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Wed Jan 29 11:28:38 GMT 2025","Wed Jan 29 11:28:38 GMT 2025","179","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Wed Jan 29 11:28:37 GMT 2025","Wed Jan 29 11:28:37 GMT 2025","277","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Wed Jan 29 11:28:36 GMT 2025","Wed Jan 29 11:28:37 GMT 2025","613","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"failed","Wed Jan 29 11:30:07 GMT 2025","Wed Jan 29 11:30:24 GMT 2025","16041","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Wed Jan 29 11:28:39 GMT 2025","Wed Jan 29 11:28:39 GMT 2025","178","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Wed Jan 29 11:28:37 GMT 2025","Wed Jan 29 11:28:37 GMT 2025","219","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Wed Jan 29 11:28:37 GMT 2025","Wed Jan 29 11:28:38 GMT 2025","178","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Wed Jan 29 11:29:48 GMT 2025","Wed Jan 29 11:29:52 GMT 2025","3690","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Wed Jan 29 11:30:39 GMT 2025","Wed Jan 29 11:30:53 GMT 2025","13604","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Wed Jan 29 11:29:52 GMT 2025","Wed Jan 29 11:30:07 GMT 2025","15740","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Wed Jan 29 11:28:38 GMT 2025","Wed Jan 29 11:28:39 GMT 2025","231","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Wed Jan 29 11:28:39 GMT 2025","Wed Jan 29 11:29:43 GMT 2025","64053","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Wed Jan 29 11:28:39 GMT 2025","Wed Jan 29 11:28:39 GMT 2025","202","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Wed Jan 29 11:30:24 GMT 2025","Wed Jan 29 11:30:39 GMT 2025","15776","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Wed Jan 29 11:29:43 GMT 2025","Wed Jan 29 11:29:48 GMT 2025","4696","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Wed Jan 29 11:30:53 GMT 2025","Wed Jan 29 11:31:07 GMT 2025","14583","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
