"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 18 11:28:24 GMT 2024","Wed Sep 18 11:28:25 GMT 2024","221","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Wed Sep 18 11:28:47 GMT 2024","Wed Sep 18 11:28:47 GMT 2024","262","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Wed Sep 18 11:28:46 GMT 2024","Wed Sep 18 11:28:46 GMT 2024","282","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Wed Sep 18 11:28:25 GMT 2024","Wed Sep 18 11:28:25 GMT 2024","174","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Wed Sep 18 11:28:23 GMT 2024","Wed Sep 18 11:28:24 GMT 2024","182","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Wed Sep 18 11:28:25 GMT 2024","Wed Sep 18 11:28:25 GMT 2024","178","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Wed Sep 18 11:28:23 GMT 2024","Wed Sep 18 11:28:23 GMT 2024","189","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"failed","Wed Sep 18 11:28:46 GMT 2024","Wed Sep 18 11:28:46 GMT 2024","411","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Wed Sep 18 11:28:24 GMT 2024","Wed Sep 18 11:28:24 GMT 2024","182","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Wed Sep 18 11:28:21 GMT 2024","Wed Sep 18 11:28:22 GMT 2024","953","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Wed Sep 18 11:28:22 GMT 2024","Wed Sep 18 11:28:23 GMT 2024","722","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"failed","Wed Sep 18 11:28:45 GMT 2024","Wed Sep 18 11:28:46 GMT 2024","310","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Wed Sep 18 11:28:24 GMT 2024","Wed Sep 18 11:28:24 GMT 2024","211","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Wed Sep 18 11:28:25 GMT 2024","Wed Sep 18 11:28:25 GMT 2024","199","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"failed","Wed Sep 18 11:28:25 GMT 2024","Wed Sep 18 11:28:45 GMT 2024","19390","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"failed","Wed Sep 18 11:28:45 GMT 2024","Wed Sep 18 11:28:45 GMT 2024","308","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"failed","Wed Sep 18 11:28:46 GMT 2024","Wed Sep 18 11:28:47 GMT 2024","289","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"failed","Wed Sep 18 11:28:45 GMT 2024","Wed Sep 18 11:28:45 GMT 2024","287","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
