"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 03 11:28:28 GMT 2025","Fri Jan 03 11:28:29 GMT 2025","186","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Fri Jan 03 11:29:06 GMT 2025","Fri Jan 03 11:29:10 GMT 2025","3443","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Fri Jan 03 11:30:07 GMT 2025","Fri Jan 03 11:30:21 GMT 2025","13741","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Fri Jan 03 11:28:28 GMT 2025","Fri Jan 03 11:28:28 GMT 2025","160","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Fri Jan 03 11:28:30 GMT 2025","Fri Jan 03 11:28:30 GMT 2025","147","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Fri Jan 03 11:28:29 GMT 2025","Fri Jan 03 11:28:30 GMT 2025","140","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Fri Jan 03 11:28:28 GMT 2025","Fri Jan 03 11:28:28 GMT 2025","155","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Fri Jan 03 11:29:38 GMT 2025","Fri Jan 03 11:29:54 GMT 2025","15132","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"failed","Fri Jan 03 11:29:23 GMT 2025","Fri Jan 03 11:29:38 GMT 2025","15132","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Fri Jan 03 11:29:54 GMT 2025","Fri Jan 03 11:30:07 GMT 2025","13552","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Fri Jan 03 11:28:29 GMT 2025","Fri Jan 03 11:28:29 GMT 2025","142","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"failed","Fri Jan 03 11:28:30 GMT 2025","Fri Jan 03 11:29:03 GMT 2025","32717","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Fri Jan 03 11:28:29 GMT 2025","Fri Jan 03 11:28:29 GMT 2025","187","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Fri Jan 03 11:28:30 GMT 2025","Fri Jan 03 11:28:30 GMT 2025","153","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Fri Jan 03 11:28:22 GMT 2025","Fri Jan 03 11:28:27 GMT 2025","5545","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Fri Jan 03 11:29:03 GMT 2025","Fri Jan 03 11:29:06 GMT 2025","3769","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Fri Jan 03 11:29:10 GMT 2025","Fri Jan 03 11:29:23 GMT 2025","13416","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Fri Jan 03 11:28:28 GMT 2025","Fri Jan 03 11:28:28 GMT 2025","610","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
