"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 19 11:28:15 GMT 2024","Sat Oct 19 11:28:15 GMT 2024","159","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Sat Oct 19 11:28:16 GMT 2024","Sat Oct 19 11:28:16 GMT 2024","130","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Sat Oct 19 11:28:15 GMT 2024","Sat Oct 19 11:28:16 GMT 2024","158","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Sat Oct 19 11:28:16 GMT 2024","Sat Oct 19 11:28:16 GMT 2024","170","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Sat Oct 19 11:29:13 GMT 2024","Sat Oct 19 11:29:26 GMT 2024","13352","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"failed","Sat Oct 19 11:29:00 GMT 2024","Sat Oct 19 11:29:13 GMT 2024","13381","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sat Oct 19 11:28:16 GMT 2024","Sat Oct 19 11:28:16 GMT 2024","133","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Sat Oct 19 11:28:44 GMT 2024","Sat Oct 19 11:28:48 GMT 2024","3355","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sat Oct 19 11:28:15 GMT 2024","Sat Oct 19 11:28:15 GMT 2024","574","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Sat Oct 19 11:28:16 GMT 2024","Sat Oct 19 11:28:17 GMT 2024","131","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Sat Oct 19 11:28:14 GMT 2024","Sat Oct 19 11:28:15 GMT 2024","844","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Sat Oct 19 11:29:26 GMT 2024","Sat Oct 19 11:29:37 GMT 2024","10510","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Sat Oct 19 11:28:40 GMT 2024","Sat Oct 19 11:28:44 GMT 2024","3932","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Sat Oct 19 11:28:17 GMT 2024","Sat Oct 19 11:28:17 GMT 2024","145","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Sat Oct 19 11:28:48 GMT 2024","Sat Oct 19 11:29:00 GMT 2024","12023","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Sat Oct 19 11:29:37 GMT 2024","Sat Oct 19 11:29:49 GMT 2024","11932","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Sat Oct 19 11:28:16 GMT 2024","Sat Oct 19 11:28:16 GMT 2024","123","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"failed","Sat Oct 19 11:28:17 GMT 2024","Sat Oct 19 11:28:40 GMT 2024","23309","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
