"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 23 11:28:28 GMT 2025","Thu Jan 23 11:28:28 GMT 2025","170","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Thu Jan 23 11:28:25 GMT 2025","Thu Jan 23 11:28:26 GMT 2025","687","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"failed","Thu Jan 23 11:28:28 GMT 2025","Thu Jan 23 11:28:35 GMT 2025","6443","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"failed","Thu Jan 23 11:28:36 GMT 2025","Thu Jan 23 11:28:36 GMT 2025","264","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"failed","Thu Jan 23 11:28:35 GMT 2025","Thu Jan 23 11:28:35 GMT 2025","254","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Thu Jan 23 11:28:26 GMT 2025","Thu Jan 23 11:28:27 GMT 2025","189","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Thu Jan 23 11:28:27 GMT 2025","Thu Jan 23 11:28:27 GMT 2025","204","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Thu Jan 23 11:28:37 GMT 2025","Thu Jan 23 11:28:37 GMT 2025","310","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Thu Jan 23 11:28:36 GMT 2025","Thu Jan 23 11:28:36 GMT 2025","296","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Thu Jan 23 11:28:28 GMT 2025","Thu Jan 23 11:28:28 GMT 2025","186","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"failed","Thu Jan 23 11:28:36 GMT 2025","Thu Jan 23 11:28:37 GMT 2025","261","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"failed","Thu Jan 23 11:28:35 GMT 2025","Thu Jan 23 11:28:35 GMT 2025","304","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Thu Jan 23 11:28:27 GMT 2025","Thu Jan 23 11:28:28 GMT 2025","226","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Thu Jan 23 11:28:26 GMT 2025","Thu Jan 23 11:28:26 GMT 2025","181","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Thu Jan 23 11:28:27 GMT 2025","Thu Jan 23 11:28:27 GMT 2025","178","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"failed","Thu Jan 23 11:28:35 GMT 2025","Thu Jan 23 11:28:36 GMT 2025","251","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Thu Jan 23 11:28:28 GMT 2025","Thu Jan 23 11:28:28 GMT 2025","199","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Thu Jan 23 11:28:24 GMT 2025","Thu Jan 23 11:28:25 GMT 2025","1004","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
