"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 07 18:41:43 GMT 2024","Sat Sep 07 18:41:44 GMT 2024","553","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Sat Sep 07 18:42:27 GMT 2024","Sat Sep 07 18:42:31 GMT 2024","4193","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sat Sep 07 18:42:54 GMT 2024","Sat Sep 07 18:43:08 GMT 2024","13599","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Sat Sep 07 18:43:08 GMT 2024","Sat Sep 07 18:43:18 GMT 2024","9712","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Sat Sep 07 18:42:23 GMT 2024","Sat Sep 07 18:42:27 GMT 2024","3872","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Sat Sep 07 18:43:18 GMT 2024","Sat Sep 07 18:43:30 GMT 2024","12387","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Sat Sep 07 18:41:44 GMT 2024","Sat Sep 07 18:41:44 GMT 2024","141","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Sat Sep 07 18:41:44 GMT 2024","Sat Sep 07 18:41:44 GMT 2024","140","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"failed","Sat Sep 07 18:41:45 GMT 2024","Sat Sep 07 18:42:23 GMT 2024","37661","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Sat Sep 07 18:41:45 GMT 2024","Sat Sep 07 18:41:45 GMT 2024","146","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Sat Sep 07 18:41:42 GMT 2024","Sat Sep 07 18:41:43 GMT 2024","737","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Sat Sep 07 18:42:31 GMT 2024","Sat Sep 07 18:42:42 GMT 2024","10524","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Sat Sep 07 18:41:45 GMT 2024","Sat Sep 07 18:41:45 GMT 2024","188","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Sat Sep 07 18:41:45 GMT 2024","Sat Sep 07 18:41:45 GMT 2024","149","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"failed","Sat Sep 07 18:42:42 GMT 2024","Sat Sep 07 18:42:54 GMT 2024","12638","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sat Sep 07 18:41:44 GMT 2024","Sat Sep 07 18:41:44 GMT 2024","210","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Sat Sep 07 18:41:44 GMT 2024","Sat Sep 07 18:41:44 GMT 2024","129","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Sat Sep 07 18:41:45 GMT 2024","Sat Sep 07 18:41:45 GMT 2024","148","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
