"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 13 11:30:08 GMT 2024","Fri Dec 13 11:30:20 GMT 2024","12577","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Fri Dec 13 11:29:34 GMT 2024","Fri Dec 13 11:29:34 GMT 2024","130","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Fri Dec 13 11:30:00 GMT 2024","Fri Dec 13 11:30:04 GMT 2024","3933","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Fri Dec 13 11:30:04 GMT 2024","Fri Dec 13 11:30:08 GMT 2024","3362","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Fri Dec 13 11:31:01 GMT 2024","Fri Dec 13 11:31:14 GMT 2024","13069","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Fri Dec 13 11:29:33 GMT 2024","Fri Dec 13 11:29:33 GMT 2024","124","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Fri Dec 13 11:29:33 GMT 2024","Fri Dec 13 11:29:33 GMT 2024","139","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"failed","Fri Dec 13 11:30:20 GMT 2024","Fri Dec 13 11:30:35 GMT 2024","14605","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Fri Dec 13 11:29:33 GMT 2024","Fri Dec 13 11:29:33 GMT 2024","162","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Fri Dec 13 11:29:34 GMT 2024","Fri Dec 13 11:29:34 GMT 2024","174","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Fri Dec 13 11:29:35 GMT 2024","Fri Dec 13 11:30:00 GMT 2024","25786","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Fri Dec 13 11:29:33 GMT 2024","Fri Dec 13 11:29:33 GMT 2024","112","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Fri Dec 13 11:30:35 GMT 2024","Fri Dec 13 11:30:49 GMT 2024","14401","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Fri Dec 13 11:29:34 GMT 2024","Fri Dec 13 11:29:34 GMT 2024","138","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Fri Dec 13 11:29:34 GMT 2024","Fri Dec 13 11:29:34 GMT 2024","122","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Fri Dec 13 11:29:32 GMT 2024","Fri Dec 13 11:29:33 GMT 2024","585","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Fri Dec 13 11:30:49 GMT 2024","Fri Dec 13 11:31:01 GMT 2024","11867","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Fri Dec 13 11:29:32 GMT 2024","Fri Dec 13 11:29:32 GMT 2024","651","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
