"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 01 11:28:32 GMT 2025","Wed Jan 01 11:28:35 GMT 2025","3334","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Wed Jan 01 11:29:03 GMT 2025","Wed Jan 01 11:29:18 GMT 2025","15144","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Wed Jan 01 11:28:09 GMT 2025","Wed Jan 01 11:28:09 GMT 2025","129","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Wed Jan 01 11:28:28 GMT 2025","Wed Jan 01 11:28:32 GMT 2025","4459","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Wed Jan 01 11:28:10 GMT 2025","Wed Jan 01 11:28:10 GMT 2025","181","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Wed Jan 01 11:28:09 GMT 2025","Wed Jan 01 11:28:10 GMT 2025","122","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Wed Jan 01 11:28:10 GMT 2025","Wed Jan 01 11:28:10 GMT 2025","105","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Wed Jan 01 11:28:35 GMT 2025","Wed Jan 01 11:28:48 GMT 2025","13054","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Wed Jan 01 11:28:10 GMT 2025","Wed Jan 01 11:28:11 GMT 2025","106","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"failed","Wed Jan 01 11:28:11 GMT 2025","Wed Jan 01 11:28:28 GMT 2025","16946","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Wed Jan 01 11:28:08 GMT 2025","Wed Jan 01 11:28:09 GMT 2025","726","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Wed Jan 01 11:28:09 GMT 2025","Wed Jan 01 11:28:09 GMT 2025","517","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Wed Jan 01 11:28:10 GMT 2025","Wed Jan 01 11:28:10 GMT 2025","121","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Wed Jan 01 11:29:31 GMT 2025","Wed Jan 01 11:29:44 GMT 2025","13501","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Wed Jan 01 11:29:18 GMT 2025","Wed Jan 01 11:29:31 GMT 2025","12539","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Wed Jan 01 11:28:10 GMT 2025","Wed Jan 01 11:28:10 GMT 2025","178","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Wed Jan 01 11:28:10 GMT 2025","Wed Jan 01 11:28:10 GMT 2025","130","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"failed","Wed Jan 01 11:28:48 GMT 2025","Wed Jan 01 11:29:03 GMT 2025","14848","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
