"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 13 11:28:35 GMT 2024","Wed Nov 13 11:28:35 GMT 2024","155","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Wed Nov 13 11:28:33 GMT 2024","Wed Nov 13 11:28:33 GMT 2024","797","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Wed Nov 13 11:28:34 GMT 2024","Wed Nov 13 11:28:34 GMT 2024","135","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"failed","Wed Nov 13 11:28:38 GMT 2024","Wed Nov 13 11:28:38 GMT 2024","292","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"failed","Wed Nov 13 11:28:39 GMT 2024","Wed Nov 13 11:28:39 GMT 2024","370","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Wed Nov 13 11:28:35 GMT 2024","Wed Nov 13 11:28:35 GMT 2024","131","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Wed Nov 13 11:28:34 GMT 2024","Wed Nov 13 11:28:34 GMT 2024","134","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Wed Nov 13 11:28:33 GMT 2024","Wed Nov 13 11:28:34 GMT 2024","571","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"failed","Wed Nov 13 11:28:37 GMT 2024","Wed Nov 13 11:28:37 GMT 2024","320","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"failed","Wed Nov 13 11:28:38 GMT 2024","Wed Nov 13 11:28:38 GMT 2024","294","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Wed Nov 13 11:28:34 GMT 2024","Wed Nov 13 11:28:35 GMT 2024","117","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Wed Nov 13 11:28:34 GMT 2024","Wed Nov 13 11:28:34 GMT 2024","177","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Wed Nov 13 11:28:35 GMT 2024","Wed Nov 13 11:28:35 GMT 2024","109","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"failed","Wed Nov 13 11:28:38 GMT 2024","Wed Nov 13 11:28:39 GMT 2024","274","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Wed Nov 13 11:28:35 GMT 2024","Wed Nov 13 11:28:35 GMT 2024","124","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"failed","Wed Nov 13 11:28:39 GMT 2024","Wed Nov 13 11:28:39 GMT 2024","335","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Wed Nov 13 11:28:37 GMT 2024","Wed Nov 13 11:28:38 GMT 2024","297","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"failed","Wed Nov 13 11:28:36 GMT 2024","Wed Nov 13 11:28:37 GMT 2024","1524","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
