"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 15 11:28:38 GMT 2025","Wed Jan 15 11:28:38 GMT 2025","138","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Wed Jan 15 11:28:37 GMT 2025","Wed Jan 15 11:28:38 GMT 2025","558","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Wed Jan 15 11:28:38 GMT 2025","Wed Jan 15 11:28:38 GMT 2025","141","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"failed","Wed Jan 15 11:28:42 GMT 2025","Wed Jan 15 11:28:43 GMT 2025","272","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"failed","Wed Jan 15 11:28:41 GMT 2025","Wed Jan 15 11:28:42 GMT 2025","275","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Wed Jan 15 11:28:39 GMT 2025","Wed Jan 15 11:28:39 GMT 2025","199","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Wed Jan 15 11:28:41 GMT 2025","Wed Jan 15 11:28:41 GMT 2025","285","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Wed Jan 15 11:28:37 GMT 2025","Wed Jan 15 11:28:37 GMT 2025","823","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Wed Jan 15 11:28:38 GMT 2025","Wed Jan 15 11:28:39 GMT 2025","124","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Wed Jan 15 11:28:39 GMT 2025","Wed Jan 15 11:28:40 GMT 2025","123","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Wed Jan 15 11:28:38 GMT 2025","Wed Jan 15 11:28:38 GMT 2025","162","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Wed Jan 15 11:28:39 GMT 2025","Wed Jan 15 11:28:39 GMT 2025","159","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Wed Jan 15 11:28:39 GMT 2025","Wed Jan 15 11:28:39 GMT 2025","130","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"failed","Wed Jan 15 11:28:42 GMT 2025","Wed Jan 15 11:28:42 GMT 2025","271","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"failed","Wed Jan 15 11:28:42 GMT 2025","Wed Jan 15 11:28:42 GMT 2025","268","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"failed","Wed Jan 15 11:28:40 GMT 2025","Wed Jan 15 11:28:41 GMT 2025","1530","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"failed","Wed Jan 15 11:28:43 GMT 2025","Wed Jan 15 11:28:43 GMT 2025","284","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Wed Jan 15 11:28:43 GMT 2025","Wed Jan 15 11:28:43 GMT 2025","291","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
