"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jan 16 11:29:37 GMT 2025","Thu Jan 16 11:29:38 GMT 2025","279","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Thu Jan 16 11:28:51 GMT 2025","Thu Jan 16 11:28:52 GMT 2025","230","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Thu Jan 16 11:28:49 GMT 2025","Thu Jan 16 11:28:50 GMT 2025","712","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Thu Jan 16 11:28:51 GMT 2025","Thu Jan 16 11:28:51 GMT 2025","181","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Thu Jan 16 11:28:48 GMT 2025","Thu Jan 16 11:28:49 GMT 2025","1213","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"failed","Thu Jan 16 11:29:35 GMT 2025","Thu Jan 16 11:29:37 GMT 2025","2589","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"failed","Thu Jan 16 11:29:32 GMT 2025","Thu Jan 16 11:29:32 GMT 2025","299","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"failed","Thu Jan 16 11:29:40 GMT 2025","Thu Jan 16 11:29:40 GMT 2025","243","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Thu Jan 16 11:28:52 GMT 2025","Thu Jan 16 11:28:52 GMT 2025","171","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Thu Jan 16 11:28:50 GMT 2025","Thu Jan 16 11:28:51 GMT 2025","193","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Thu Jan 16 11:29:32 GMT 2025","Thu Jan 16 11:29:35 GMT 2025","2292","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"failed","Thu Jan 16 11:29:37 GMT 2025","Thu Jan 16 11:29:37 GMT 2025","249","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Thu Jan 16 11:28:50 GMT 2025","Thu Jan 16 11:28:50 GMT 2025","215","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"failed","Thu Jan 16 11:29:38 GMT 2025","Thu Jan 16 11:29:40 GMT 2025","1985","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Thu Jan 16 11:28:52 GMT 2025","Thu Jan 16 11:28:52 GMT 2025","187","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Thu Jan 16 11:28:50 GMT 2025","Thu Jan 16 11:28:50 GMT 2025","184","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"failed","Thu Jan 16 11:28:52 GMT 2025","Thu Jan 16 11:29:32 GMT 2025","39742","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Thu Jan 16 11:28:51 GMT 2025","Thu Jan 16 11:28:51 GMT 2025","262","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
