"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 18 11:30:18 GMT 2024","Mon Nov 18 11:30:29 GMT 2024","11711","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Mon Nov 18 11:29:51 GMT 2024","Mon Nov 18 11:29:51 GMT 2024","168","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Mon Nov 18 11:29:51 GMT 2024","Mon Nov 18 11:29:51 GMT 2024","360","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Mon Nov 18 11:31:08 GMT 2024","Mon Nov 18 11:31:20 GMT 2024","12282","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Mon Nov 18 11:30:29 GMT 2024","Mon Nov 18 11:30:43 GMT 2024","13667","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"failed","Mon Nov 18 11:29:53 GMT 2024","Mon Nov 18 11:30:10 GMT 2024","16983","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Mon Nov 18 11:29:52 GMT 2024","Mon Nov 18 11:29:52 GMT 2024","179","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Mon Nov 18 11:29:51 GMT 2024","Mon Nov 18 11:29:51 GMT 2024","144","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Mon Nov 18 11:30:43 GMT 2024","Mon Nov 18 11:30:57 GMT 2024","13805","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Mon Nov 18 11:29:52 GMT 2024","Mon Nov 18 11:29:52 GMT 2024","135","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Mon Nov 18 11:29:51 GMT 2024","Mon Nov 18 11:29:52 GMT 2024","142","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Mon Nov 18 11:29:52 GMT 2024","Mon Nov 18 11:29:53 GMT 2024","147","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Mon Nov 18 11:30:14 GMT 2024","Mon Nov 18 11:30:18 GMT 2024","3443","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Mon Nov 18 11:30:10 GMT 2024","Mon Nov 18 11:30:14 GMT 2024","4521","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Mon Nov 18 11:29:50 GMT 2024","Mon Nov 18 11:29:51 GMT 2024","913","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Mon Nov 18 11:29:51 GMT 2024","Mon Nov 18 11:29:51 GMT 2024","145","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Mon Nov 18 11:29:52 GMT 2024","Mon Nov 18 11:29:52 GMT 2024","138","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Mon Nov 18 11:30:57 GMT 2024","Mon Nov 18 11:31:08 GMT 2024","11174","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
