"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 08 11:28:16 GMT 2025","Wed Jan 08 11:28:16 GMT 2025","122","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Wed Jan 08 11:28:39 GMT 2025","Wed Jan 08 11:28:42 GMT 2025","3416","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Wed Jan 08 11:28:16 GMT 2025","Wed Jan 08 11:28:17 GMT 2025","147","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Wed Jan 08 11:28:17 GMT 2025","Wed Jan 08 11:28:17 GMT 2025","139","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Wed Jan 08 11:28:35 GMT 2025","Wed Jan 08 11:28:39 GMT 2025","3932","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Wed Jan 08 11:28:17 GMT 2025","Wed Jan 08 11:28:17 GMT 2025","112","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Wed Jan 08 11:28:16 GMT 2025","Wed Jan 08 11:28:16 GMT 2025","302","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"failed","Wed Jan 08 11:28:18 GMT 2025","Wed Jan 08 11:28:35 GMT 2025","17078","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Wed Jan 08 11:28:42 GMT 2025","Wed Jan 08 11:28:56 GMT 2025","13395","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Wed Jan 08 11:29:39 GMT 2025","Wed Jan 08 11:29:54 GMT 2025","14866","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Wed Jan 08 11:29:26 GMT 2025","Wed Jan 08 11:29:39 GMT 2025","12652","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Wed Jan 08 11:28:16 GMT 2025","Wed Jan 08 11:28:16 GMT 2025","427","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Wed Jan 08 11:29:11 GMT 2025","Wed Jan 08 11:29:26 GMT 2025","15339","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Wed Jan 08 11:28:17 GMT 2025","Wed Jan 08 11:28:17 GMT 2025","194","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Wed Jan 08 11:28:15 GMT 2025","Wed Jan 08 11:28:16 GMT 2025","779","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"failed","Wed Jan 08 11:28:56 GMT 2025","Wed Jan 08 11:29:11 GMT 2025","15241","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Wed Jan 08 11:28:18 GMT 2025","Wed Jan 08 11:28:18 GMT 2025","124","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Wed Jan 08 11:28:17 GMT 2025","Wed Jan 08 11:28:18 GMT 2025","130","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
