"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 07 11:29:43 GMT 2024","Mon Oct 07 11:29:43 GMT 2024","128","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"failed","Mon Oct 07 11:30:18 GMT 2024","Mon Oct 07 11:30:31 GMT 2024","12452","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"failed","Mon Oct 07 11:29:43 GMT 2024","Mon Oct 07 11:30:00 GMT 2024","16456","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Mon Oct 07 11:30:54 GMT 2024","Mon Oct 07 11:31:06 GMT 2024","11426","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Mon Oct 07 11:29:43 GMT 2024","Mon Oct 07 11:29:43 GMT 2024","153","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Mon Oct 07 11:30:04 GMT 2024","Mon Oct 07 11:30:07 GMT 2024","3447","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Mon Oct 07 11:30:31 GMT 2024","Mon Oct 07 11:30:44 GMT 2024","12872","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Mon Oct 07 11:30:00 GMT 2024","Mon Oct 07 11:30:04 GMT 2024","4415","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Mon Oct 07 11:29:42 GMT 2024","Mon Oct 07 11:29:42 GMT 2024","142","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Mon Oct 07 11:29:41 GMT 2024","Mon Oct 07 11:29:42 GMT 2024","273","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Mon Oct 07 11:29:40 GMT 2024","Mon Oct 07 11:29:41 GMT 2024","733","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Mon Oct 07 11:29:42 GMT 2024","Mon Oct 07 11:29:42 GMT 2024","120","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Mon Oct 07 11:29:41 GMT 2024","Mon Oct 07 11:29:41 GMT 2024","500","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Mon Oct 07 11:29:41 GMT 2024","Mon Oct 07 11:29:41 GMT 2024","133","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Mon Oct 07 11:29:42 GMT 2024","Mon Oct 07 11:29:43 GMT 2024","174","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Mon Oct 07 11:29:43 GMT 2024","Mon Oct 07 11:29:43 GMT 2024","133","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Mon Oct 07 11:30:44 GMT 2024","Mon Oct 07 11:30:54 GMT 2024","10504","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Mon Oct 07 11:30:07 GMT 2024","Mon Oct 07 11:30:18 GMT 2024","11025","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
