"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 11:30:01 GMT 2024","Mon Oct 21 11:30:01 GMT 2024","226","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Mon Oct 21 11:30:53 GMT 2024","Mon Oct 21 11:31:07 GMT 2024","13942","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Mon Oct 21 11:30:00 GMT 2024","Mon Oct 21 11:30:00 GMT 2024","208","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Mon Oct 21 11:30:00 GMT 2024","Mon Oct 21 11:30:00 GMT 2024","189","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Mon Oct 21 11:30:01 GMT 2024","Mon Oct 21 11:30:01 GMT 2024","181","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Mon Oct 21 11:30:24 GMT 2024","Mon Oct 21 11:30:28 GMT 2024","3655","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Mon Oct 21 11:29:59 GMT 2024","Mon Oct 21 11:30:00 GMT 2024","236","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Mon Oct 21 11:30:01 GMT 2024","Mon Oct 21 11:30:01 GMT 2024","186","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Mon Oct 21 11:30:01 GMT 2024","Mon Oct 21 11:30:01 GMT 2024","198","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"failed","Mon Oct 21 11:30:02 GMT 2024","Mon Oct 21 11:30:19 GMT 2024","17679","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Mon Oct 21 11:29:59 GMT 2024","Mon Oct 21 11:29:59 GMT 2024","793","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Mon Oct 21 11:31:19 GMT 2024","Mon Oct 21 11:31:31 GMT 2024","11620","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Mon Oct 21 11:30:19 GMT 2024","Mon Oct 21 11:30:24 GMT 2024","4687","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Mon Oct 21 11:31:07 GMT 2024","Mon Oct 21 11:31:19 GMT 2024","11585","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Mon Oct 21 11:30:00 GMT 2024","Mon Oct 21 11:30:00 GMT 2024","191","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Mon Oct 21 11:30:40 GMT 2024","Mon Oct 21 11:30:53 GMT 2024","13677","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Mon Oct 21 11:29:58 GMT 2024","Mon Oct 21 11:29:59 GMT 2024","1033","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Mon Oct 21 11:30:28 GMT 2024","Mon Oct 21 11:30:40 GMT 2024","12185","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
