"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 11:28:19 GMT 2024","Thu Oct 03 11:28:19 GMT 2024","123","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Thu Oct 03 11:28:18 GMT 2024","Thu Oct 03 11:28:18 GMT 2024","147","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Thu Oct 03 11:29:30 GMT 2024","Thu Oct 03 11:29:41 GMT 2024","11349","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Thu Oct 03 11:28:36 GMT 2024","Thu Oct 03 11:28:40 GMT 2024","4215","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"failed","Thu Oct 03 11:28:19 GMT 2024","Thu Oct 03 11:28:36 GMT 2024","16658","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Thu Oct 03 11:28:44 GMT 2024","Thu Oct 03 11:28:55 GMT 2024","10905","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Thu Oct 03 11:28:17 GMT 2024","Thu Oct 03 11:28:18 GMT 2024","573","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Thu Oct 03 11:28:18 GMT 2024","Thu Oct 03 11:28:18 GMT 2024","160","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Thu Oct 03 11:28:16 GMT 2024","Thu Oct 03 11:28:17 GMT 2024","863","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Thu Oct 03 11:29:07 GMT 2024","Thu Oct 03 11:29:20 GMT 2024","12745","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Thu Oct 03 11:28:19 GMT 2024","Thu Oct 03 11:28:19 GMT 2024","120","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Thu Oct 03 11:28:19 GMT 2024","Thu Oct 03 11:28:19 GMT 2024","170","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Thu Oct 03 11:28:19 GMT 2024","Thu Oct 03 11:28:19 GMT 2024","130","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Thu Oct 03 11:28:18 GMT 2024","Thu Oct 03 11:28:18 GMT 2024","134","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Thu Oct 03 11:28:40 GMT 2024","Thu Oct 03 11:28:44 GMT 2024","3371","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Thu Oct 03 11:29:20 GMT 2024","Thu Oct 03 11:29:30 GMT 2024","10204","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Thu Oct 03 11:28:18 GMT 2024","Thu Oct 03 11:28:18 GMT 2024","156","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Thu Oct 03 11:28:55 GMT 2024","Thu Oct 03 11:29:07 GMT 2024","12579","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
