"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 22 11:28:23 GMT 2025","Wed Jan 22 11:28:24 GMT 2025","277","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Wed Jan 22 11:28:22 GMT 2025","Wed Jan 22 11:28:22 GMT 2025","174","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Wed Jan 22 11:28:21 GMT 2025","Wed Jan 22 11:28:21 GMT 2025","229","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Wed Jan 22 11:28:19 GMT 2025","Wed Jan 22 11:28:20 GMT 2025","610","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Wed Jan 22 11:28:20 GMT 2025","Wed Jan 22 11:28:20 GMT 2025","270","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Wed Jan 22 11:28:21 GMT 2025","Wed Jan 22 11:28:21 GMT 2025","232","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Wed Jan 22 11:28:25 GMT 2025","Wed Jan 22 11:28:25 GMT 2025","245","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Wed Jan 22 11:28:22 GMT 2025","Wed Jan 22 11:28:23 GMT 2025","1312","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"failed","Wed Jan 22 11:28:24 GMT 2025","Wed Jan 22 11:28:24 GMT 2025","253","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Wed Jan 22 11:28:22 GMT 2025","Wed Jan 22 11:28:22 GMT 2025","195","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"failed","Wed Jan 22 11:28:24 GMT 2025","Wed Jan 22 11:28:24 GMT 2025","253","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Wed Jan 22 11:28:21 GMT 2025","Wed Jan 22 11:28:22 GMT 2025","177","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"failed","Wed Jan 22 11:28:24 GMT 2025","Wed Jan 22 11:28:25 GMT 2025","247","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Wed Jan 22 11:28:18 GMT 2025","Wed Jan 22 11:28:19 GMT 2025","1069","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Wed Jan 22 11:28:20 GMT 2025","Wed Jan 22 11:28:21 GMT 2025","183","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"failed","Wed Jan 22 11:28:25 GMT 2025","Wed Jan 22 11:28:25 GMT 2025","253","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Wed Jan 22 11:28:21 GMT 2025","Wed Jan 22 11:28:21 GMT 2025","174","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"failed","Wed Jan 22 11:28:24 GMT 2025","Wed Jan 22 11:28:24 GMT 2025","285","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
