"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 01 11:29:39 GMT 2024","Tue Oct 01 11:29:39 GMT 2024","198","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Tue Oct 01 11:29:38 GMT 2024","Tue Oct 01 11:29:39 GMT 2024","751","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Tue Oct 01 11:29:39 GMT 2024","Tue Oct 01 11:29:39 GMT 2024","227","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Tue Oct 01 11:29:40 GMT 2024","Tue Oct 01 11:29:40 GMT 2024","196","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Tue Oct 01 11:29:41 GMT 2024","Tue Oct 01 11:29:41 GMT 2024","205","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Tue Oct 01 11:30:47 GMT 2024","Tue Oct 01 11:30:56 GMT 2024","9472","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Tue Oct 01 11:30:56 GMT 2024","Tue Oct 01 11:31:08 GMT 2024","11832","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Tue Oct 01 11:29:39 GMT 2024","Tue Oct 01 11:29:39 GMT 2024","209","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"failed","Tue Oct 01 11:29:41 GMT 2024","Tue Oct 01 11:29:59 GMT 2024","17594","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Tue Oct 01 11:29:59 GMT 2024","Tue Oct 01 11:30:04 GMT 2024","5246","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"failed","Tue Oct 01 11:30:20 GMT 2024","Tue Oct 01 11:30:33 GMT 2024","13217","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Tue Oct 01 11:30:04 GMT 2024","Tue Oct 01 11:30:08 GMT 2024","4167","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Tue Oct 01 11:30:33 GMT 2024","Tue Oct 01 11:30:47 GMT 2024","13625","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Tue Oct 01 11:29:40 GMT 2024","Tue Oct 01 11:29:40 GMT 2024","257","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Tue Oct 01 11:30:08 GMT 2024","Tue Oct 01 11:30:20 GMT 2024","11719","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Tue Oct 01 11:29:40 GMT 2024","Tue Oct 01 11:29:41 GMT 2024","203","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Tue Oct 01 11:29:39 GMT 2024","Tue Oct 01 11:29:39 GMT 2024","195","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Tue Oct 01 11:29:37 GMT 2024","Tue Oct 01 11:29:38 GMT 2024","727","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
