"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 31 11:28:09 GMT 2025","Fri Jan 31 11:28:09 GMT 2025","140","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Fri Jan 31 11:28:08 GMT 2025","Fri Jan 31 11:28:08 GMT 2025","127","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Fri Jan 31 11:28:37 GMT 2025","Fri Jan 31 11:28:40 GMT 2025","3234","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Fri Jan 31 11:28:08 GMT 2025","Fri Jan 31 11:28:08 GMT 2025","229","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Fri Jan 31 11:29:39 GMT 2025","Fri Jan 31 11:29:53 GMT 2025","14187","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Fri Jan 31 11:28:07 GMT 2025","Fri Jan 31 11:28:07 GMT 2025","133","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Fri Jan 31 11:29:11 GMT 2025","Fri Jan 31 11:29:26 GMT 2025","15612","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Fri Jan 31 11:28:40 GMT 2025","Fri Jan 31 11:28:55 GMT 2025","14606","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Fri Jan 31 11:28:07 GMT 2025","Fri Jan 31 11:28:07 GMT 2025","291","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Fri Jan 31 11:28:33 GMT 2025","Fri Jan 31 11:28:37 GMT 2025","3736","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Fri Jan 31 11:28:07 GMT 2025","Fri Jan 31 11:28:08 GMT 2025","120","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Fri Jan 31 11:28:06 GMT 2025","Fri Jan 31 11:28:07 GMT 2025","868","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"failed","Fri Jan 31 11:28:09 GMT 2025","Fri Jan 31 11:28:33 GMT 2025","24676","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"failed","Fri Jan 31 11:28:55 GMT 2025","Fri Jan 31 11:29:11 GMT 2025","15581","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Fri Jan 31 11:28:07 GMT 2025","Fri Jan 31 11:28:07 GMT 2025","131","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Fri Jan 31 11:28:08 GMT 2025","Fri Jan 31 11:28:09 GMT 2025","133","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Fri Jan 31 11:29:26 GMT 2025","Fri Jan 31 11:29:39 GMT 2025","12988","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Fri Jan 31 11:28:07 GMT 2025","Fri Jan 31 11:28:07 GMT 2025","234","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
