"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 25 11:28:52 GMT 2024","Wed Dec 25 11:29:06 GMT 2024","14702","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Wed Dec 25 11:28:12 GMT 2024","Wed Dec 25 11:28:12 GMT 2024","138","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Wed Dec 25 11:28:10 GMT 2024","Wed Dec 25 11:28:10 GMT 2024","532","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Wed Dec 25 11:28:12 GMT 2024","Wed Dec 25 11:28:12 GMT 2024","148","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Wed Dec 25 11:28:10 GMT 2024","Wed Dec 25 11:28:11 GMT 2024","250","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Wed Dec 25 11:28:30 GMT 2024","Wed Dec 25 11:28:35 GMT 2024","4983","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Wed Dec 25 11:29:06 GMT 2024","Wed Dec 25 11:29:21 GMT 2024","14790","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Wed Dec 25 11:28:38 GMT 2024","Wed Dec 25 11:28:52 GMT 2024","13460","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Wed Dec 25 11:28:09 GMT 2024","Wed Dec 25 11:28:10 GMT 2024","943","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Wed Dec 25 11:28:11 GMT 2024","Wed Dec 25 11:28:11 GMT 2024","187","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Wed Dec 25 11:28:11 GMT 2024","Wed Dec 25 11:28:12 GMT 2024","145","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Wed Dec 25 11:28:11 GMT 2024","Wed Dec 25 11:28:11 GMT 2024","133","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Wed Dec 25 11:28:11 GMT 2024","Wed Dec 25 11:28:11 GMT 2024","147","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Wed Dec 25 11:28:12 GMT 2024","Wed Dec 25 11:28:30 GMT 2024","17697","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Wed Dec 25 11:28:35 GMT 2024","Wed Dec 25 11:28:38 GMT 2024","3434","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Wed Dec 25 11:29:21 GMT 2024","Wed Dec 25 11:29:33 GMT 2024","12181","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Wed Dec 25 11:29:33 GMT 2024","Wed Dec 25 11:29:47 GMT 2024","13233","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Wed Dec 25 11:28:10 GMT 2024","Wed Dec 25 11:28:10 GMT 2024","170","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
