"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Dec 15 11:28:14 GMT 2024","Sun Dec 15 11:28:31 GMT 2024","16705","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Sun Dec 15 11:29:20 GMT 2024","Sun Dec 15 11:29:32 GMT 2024","12044","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Sun Dec 15 11:28:14 GMT 2024","Sun Dec 15 11:28:14 GMT 2024","128","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Sun Dec 15 11:28:35 GMT 2024","Sun Dec 15 11:28:38 GMT 2024","3374","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sun Dec 15 11:28:12 GMT 2024","Sun Dec 15 11:28:13 GMT 2024","127","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Sun Dec 15 11:28:13 GMT 2024","Sun Dec 15 11:28:14 GMT 2024","144","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Sun Dec 15 11:28:13 GMT 2024","Sun Dec 15 11:28:13 GMT 2024","113","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Sun Dec 15 11:28:13 GMT 2024","Sun Dec 15 11:28:13 GMT 2024","179","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Sun Dec 15 11:29:05 GMT 2024","Sun Dec 15 11:29:20 GMT 2024","14681","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"failed","Sun Dec 15 11:28:51 GMT 2024","Sun Dec 15 11:29:05 GMT 2024","14352","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sun Dec 15 11:28:13 GMT 2024","Sun Dec 15 11:28:13 GMT 2024","151","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Sun Dec 15 11:28:38 GMT 2024","Sun Dec 15 11:28:51 GMT 2024","12723","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Sun Dec 15 11:28:12 GMT 2024","Sun Dec 15 11:28:12 GMT 2024","136","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Sun Dec 15 11:28:12 GMT 2024","Sun Dec 15 11:28:12 GMT 2024","573","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Sun Dec 15 11:28:11 GMT 2024","Sun Dec 15 11:28:12 GMT 2024","895","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Sun Dec 15 11:29:32 GMT 2024","Sun Dec 15 11:29:45 GMT 2024","13113","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Sun Dec 15 11:28:31 GMT 2024","Sun Dec 15 11:28:35 GMT 2024","4444","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Sun Dec 15 11:28:13 GMT 2024","Sun Dec 15 11:28:13 GMT 2024","123","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
