"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 08 11:28:16 GMT 2024","Fri Nov 08 11:28:16 GMT 2024","141","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Fri Nov 08 11:28:15 GMT 2024","Fri Nov 08 11:28:16 GMT 2024","275","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Fri Nov 08 11:28:16 GMT 2024","Fri Nov 08 11:28:16 GMT 2024","176","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Fri Nov 08 11:28:17 GMT 2024","Fri Nov 08 11:28:17 GMT 2024","185","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Fri Nov 08 11:28:35 GMT 2024","Fri Nov 08 11:28:40 GMT 2024","5102","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Fri Nov 08 11:28:17 GMT 2024","Fri Nov 08 11:28:17 GMT 2024","218","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Fri Nov 08 11:28:44 GMT 2024","Fri Nov 08 11:28:56 GMT 2024","12154","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"failed","Fri Nov 08 11:28:56 GMT 2024","Fri Nov 08 11:29:10 GMT 2024","13961","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Fri Nov 08 11:28:14 GMT 2024","Fri Nov 08 11:28:15 GMT 2024","959","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Fri Nov 08 11:28:15 GMT 2024","Fri Nov 08 11:28:15 GMT 2024","533","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Fri Nov 08 11:28:17 GMT 2024","Fri Nov 08 11:28:17 GMT 2024","141","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Fri Nov 08 11:28:16 GMT 2024","Fri Nov 08 11:28:16 GMT 2024","157","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Fri Nov 08 11:29:35 GMT 2024","Fri Nov 08 11:29:48 GMT 2024","12412","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Fri Nov 08 11:28:17 GMT 2024","Fri Nov 08 11:28:17 GMT 2024","162","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"failed","Fri Nov 08 11:28:18 GMT 2024","Fri Nov 08 11:28:35 GMT 2024","17343","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Fri Nov 08 11:29:10 GMT 2024","Fri Nov 08 11:29:24 GMT 2024","14121","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Fri Nov 08 11:28:40 GMT 2024","Fri Nov 08 11:28:44 GMT 2024","3792","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Fri Nov 08 11:29:24 GMT 2024","Fri Nov 08 11:29:35 GMT 2024","11398","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
