"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 29 11:28:43 GMT 2024","Tue Oct 29 11:28:43 GMT 2024","135","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Tue Oct 29 11:28:44 GMT 2024","Tue Oct 29 11:28:44 GMT 2024","124","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Tue Oct 29 11:28:42 GMT 2024","Tue Oct 29 11:28:43 GMT 2024","553","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Tue Oct 29 11:30:03 GMT 2024","Tue Oct 29 11:30:14 GMT 2024","10941","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Tue Oct 29 11:28:43 GMT 2024","Tue Oct 29 11:28:43 GMT 2024","120","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Tue Oct 29 11:28:43 GMT 2024","Tue Oct 29 11:28:43 GMT 2024","130","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Tue Oct 29 11:29:24 GMT 2024","Tue Oct 29 11:29:36 GMT 2024","11759","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Tue Oct 29 11:28:41 GMT 2024","Tue Oct 29 11:28:42 GMT 2024","895","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Tue Oct 29 11:28:44 GMT 2024","Tue Oct 29 11:28:44 GMT 2024","131","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Tue Oct 29 11:28:44 GMT 2024","Tue Oct 29 11:28:44 GMT 2024","167","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Tue Oct 29 11:29:21 GMT 2024","Tue Oct 29 11:29:24 GMT 2024","3375","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Tue Oct 29 11:29:50 GMT 2024","Tue Oct 29 11:30:03 GMT 2024","13671","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Tue Oct 29 11:28:43 GMT 2024","Tue Oct 29 11:28:43 GMT 2024","149","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Tue Oct 29 11:29:17 GMT 2024","Tue Oct 29 11:29:21 GMT 2024","4404","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"failed","Tue Oct 29 11:28:44 GMT 2024","Tue Oct 29 11:29:17 GMT 2024","32273","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Tue Oct 29 11:30:14 GMT 2024","Tue Oct 29 11:30:26 GMT 2024","12031","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Tue Oct 29 11:28:44 GMT 2024","Tue Oct 29 11:28:44 GMT 2024","207","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Tue Oct 29 11:29:36 GMT 2024","Tue Oct 29 11:29:50 GMT 2024","13460","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
