"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 20 07:14:37 GMT 2024","Sat Apr 20 07:14:37 GMT 2024","136","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Sat Apr 20 07:14:57 GMT 2024","Sat Apr 20 07:15:06 GMT 2024","8409","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Sat Apr 20 07:14:37 GMT 2024","Sat Apr 20 07:14:37 GMT 2024","133","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Sat Apr 20 07:14:38 GMT 2024","Sat Apr 20 07:14:38 GMT 2024","131","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Sat Apr 20 07:14:48 GMT 2024","Sat Apr 20 07:14:52 GMT 2024","3316","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sat Apr 20 07:14:37 GMT 2024","Sat Apr 20 07:14:37 GMT 2024","130","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Sat Apr 20 07:14:44 GMT 2024","Sat Apr 20 07:14:48 GMT 2024","4587","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"failed","Sat Apr 20 07:15:06 GMT 2024","Sat Apr 20 07:15:11 GMT 2024","5666","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Sat Apr 20 07:14:38 GMT 2024","Sat Apr 20 07:14:38 GMT 2024","148","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Sat Apr 20 07:14:57 GMT 2024","Sat Apr 20 07:14:57 GMT 2024","522","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sat Apr 20 07:15:11 GMT 2024","Sat Apr 20 07:15:16 GMT 2024","4478","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Sat Apr 20 07:14:36 GMT 2024","Sat Apr 20 07:14:37 GMT 2024","253","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Sat Apr 20 07:14:36 GMT 2024","Sat Apr 20 07:14:36 GMT 2024","779","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Sat Apr 20 07:14:38 GMT 2024","Sat Apr 20 07:14:38 GMT 2024","127","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"failed","Sat Apr 20 07:14:52 GMT 2024","Sat Apr 20 07:14:57 GMT 2024","4992","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Sat Apr 20 07:14:37 GMT 2024","Sat Apr 20 07:14:37 GMT 2024","136","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Sat Apr 20 07:14:38 GMT 2024","Sat Apr 20 07:14:44 GMT 2024","5514","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Sat Apr 20 07:14:38 GMT 2024","Sat Apr 20 07:14:38 GMT 2024","128","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
