"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 12 11:29:55 GMT 2024","Sat Oct 12 11:29:55 GMT 2024","623","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"failed","Sat Oct 12 11:29:58 GMT 2024","Sat Oct 12 11:30:26 GMT 2024","28366","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Sat Oct 12 11:29:55 GMT 2024","Sat Oct 12 11:29:56 GMT 2024","277","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Sat Oct 12 11:30:31 GMT 2024","Sat Oct 12 11:30:35 GMT 2024","3608","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sat Oct 12 11:29:56 GMT 2024","Sat Oct 12 11:29:56 GMT 2024","183","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Sat Oct 12 11:31:01 GMT 2024","Sat Oct 12 11:31:14 GMT 2024","12986","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Sat Oct 12 11:30:35 GMT 2024","Sat Oct 12 11:30:47 GMT 2024","12084","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"failed","Sat Oct 12 11:30:47 GMT 2024","Sat Oct 12 11:31:01 GMT 2024","14035","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sat Oct 12 11:29:57 GMT 2024","Sat Oct 12 11:29:57 GMT 2024","242","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Sat Oct 12 11:29:54 GMT 2024","Sat Oct 12 11:29:55 GMT 2024","1060","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Sat Oct 12 11:29:57 GMT 2024","Sat Oct 12 11:29:57 GMT 2024","200","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Sat Oct 12 11:29:56 GMT 2024","Sat Oct 12 11:29:56 GMT 2024","172","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Sat Oct 12 11:31:24 GMT 2024","Sat Oct 12 11:31:36 GMT 2024","11979","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Sat Oct 12 11:29:57 GMT 2024","Sat Oct 12 11:29:57 GMT 2024","213","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Sat Oct 12 11:31:14 GMT 2024","Sat Oct 12 11:31:24 GMT 2024","10685","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Sat Oct 12 11:30:26 GMT 2024","Sat Oct 12 11:30:31 GMT 2024","4664","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Sat Oct 12 11:29:57 GMT 2024","Sat Oct 12 11:29:58 GMT 2024","189","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Sat Oct 12 11:29:56 GMT 2024","Sat Oct 12 11:29:56 GMT 2024","209","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
