"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 07 11:28:16 GMT 2024","Sat Dec 07 11:28:16 GMT 2024","142","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Sat Dec 07 11:29:35 GMT 2024","Sat Dec 07 11:29:47 GMT 2024","12679","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Sat Dec 07 11:28:34 GMT 2024","Sat Dec 07 11:28:39 GMT 2024","4906","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"failed","Sat Dec 07 11:28:55 GMT 2024","Sat Dec 07 11:29:09 GMT 2024","13909","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sat Dec 07 11:28:17 GMT 2024","Sat Dec 07 11:28:17 GMT 2024","113","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Sat Dec 07 11:28:15 GMT 2024","Sat Dec 07 11:28:16 GMT 2024","847","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Sat Dec 07 11:28:39 GMT 2024","Sat Dec 07 11:28:42 GMT 2024","3333","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sat Dec 07 11:28:17 GMT 2024","Sat Dec 07 11:28:18 GMT 2024","117","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Sat Dec 07 11:28:16 GMT 2024","Sat Dec 07 11:28:17 GMT 2024","155","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Sat Dec 07 11:28:18 GMT 2024","Sat Dec 07 11:28:34 GMT 2024","16491","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Sat Dec 07 11:28:16 GMT 2024","Sat Dec 07 11:28:16 GMT 2024","510","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Sat Dec 07 11:29:09 GMT 2024","Sat Dec 07 11:29:23 GMT 2024","14163","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Sat Dec 07 11:28:17 GMT 2024","Sat Dec 07 11:28:17 GMT 2024","125","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Sat Dec 07 11:28:17 GMT 2024","Sat Dec 07 11:28:17 GMT 2024","174","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Sat Dec 07 11:28:17 GMT 2024","Sat Dec 07 11:28:17 GMT 2024","117","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Sat Dec 07 11:28:42 GMT 2024","Sat Dec 07 11:28:55 GMT 2024","12214","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Sat Dec 07 11:29:23 GMT 2024","Sat Dec 07 11:29:35 GMT 2024","12019","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Sat Dec 07 11:28:16 GMT 2024","Sat Dec 07 11:28:16 GMT 2024","121","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
