"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 21 11:30:49 GMT 2024","Thu Nov 21 11:31:01 GMT 2024","12727","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Thu Nov 21 11:30:04 GMT 2024","Thu Nov 21 11:30:04 GMT 2024","226","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Thu Nov 21 11:30:04 GMT 2024","Thu Nov 21 11:30:04 GMT 2024","217","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Thu Nov 21 11:30:05 GMT 2024","Thu Nov 21 11:30:05 GMT 2024","187","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Thu Nov 21 11:30:04 GMT 2024","Thu Nov 21 11:30:04 GMT 2024","184","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"failed","Thu Nov 21 11:30:05 GMT 2024","Thu Nov 21 11:30:40 GMT 2024","34569","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Thu Nov 21 11:31:48 GMT 2024","Thu Nov 21 11:32:01 GMT 2024","12497","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Thu Nov 21 11:30:40 GMT 2024","Thu Nov 21 11:30:45 GMT 2024","5328","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Thu Nov 21 11:30:01 GMT 2024","Thu Nov 21 11:30:02 GMT 2024","890","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Thu Nov 21 11:30:02 GMT 2024","Thu Nov 21 11:30:03 GMT 2024","763","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Thu Nov 21 11:30:03 GMT 2024","Thu Nov 21 11:30:04 GMT 2024","191","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Thu Nov 21 11:30:03 GMT 2024","Thu Nov 21 11:30:03 GMT 2024","210","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Thu Nov 21 11:30:05 GMT 2024","Thu Nov 21 11:30:05 GMT 2024","173","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Thu Nov 21 11:31:36 GMT 2024","Thu Nov 21 11:31:48 GMT 2024","12510","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Thu Nov 21 11:30:04 GMT 2024","Thu Nov 21 11:30:05 GMT 2024","197","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Thu Nov 21 11:31:16 GMT 2024","Thu Nov 21 11:31:36 GMT 2024","19795","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"failed","Thu Nov 21 11:31:01 GMT 2024","Thu Nov 21 11:31:16 GMT 2024","14293","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Thu Nov 21 11:30:45 GMT 2024","Thu Nov 21 11:30:49 GMT 2024","3699","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
