"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 17 11:28:41 GMT 2024","Tue Sep 17 11:28:41 GMT 2024","165","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Tue Sep 17 11:29:30 GMT 2024","Tue Sep 17 11:29:41 GMT 2024","10781","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Tue Sep 17 11:28:40 GMT 2024","Tue Sep 17 11:28:40 GMT 2024","329","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Tue Sep 17 11:28:42 GMT 2024","Tue Sep 17 11:28:42 GMT 2024","120","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Tue Sep 17 11:28:39 GMT 2024","Tue Sep 17 11:28:40 GMT 2024","859","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Tue Sep 17 11:30:06 GMT 2024","Tue Sep 17 11:30:16 GMT 2024","9999","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Tue Sep 17 11:29:23 GMT 2024","Tue Sep 17 11:29:27 GMT 2024","3898","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"failed","Tue Sep 17 11:28:42 GMT 2024","Tue Sep 17 11:29:23 GMT 2024","40992","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Tue Sep 17 11:29:27 GMT 2024","Tue Sep 17 11:29:30 GMT 2024","3126","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"failed","Tue Sep 17 11:29:41 GMT 2024","Tue Sep 17 11:29:53 GMT 2024","12394","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Tue Sep 17 11:29:53 GMT 2024","Tue Sep 17 11:30:06 GMT 2024","12750","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Tue Sep 17 11:28:41 GMT 2024","Tue Sep 17 11:28:41 GMT 2024","124","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Tue Sep 17 11:28:40 GMT 2024","Tue Sep 17 11:28:41 GMT 2024","133","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Tue Sep 17 11:28:41 GMT 2024","Tue Sep 17 11:28:42 GMT 2024","124","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Tue Sep 17 11:28:41 GMT 2024","Tue Sep 17 11:28:41 GMT 2024","127","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Tue Sep 17 11:30:16 GMT 2024","Tue Sep 17 11:30:27 GMT 2024","11290","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Tue Sep 17 11:28:41 GMT 2024","Tue Sep 17 11:28:41 GMT 2024","118","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Tue Sep 17 11:28:42 GMT 2024","Tue Sep 17 11:28:42 GMT 2024","127","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
