"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 09 11:30:27 GMT 2024","Wed Oct 09 11:30:40 GMT 2024","12685","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Wed Oct 09 11:29:06 GMT 2024","Wed Oct 09 11:29:07 GMT 2024","200","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Wed Oct 09 11:30:23 GMT 2024","Wed Oct 09 11:30:27 GMT 2024","4389","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Wed Oct 09 11:29:05 GMT 2024","Wed Oct 09 11:29:06 GMT 2024","1013","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Wed Oct 09 11:29:07 GMT 2024","Wed Oct 09 11:29:07 GMT 2024","195","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Wed Oct 09 11:29:06 GMT 2024","Wed Oct 09 11:29:06 GMT 2024","702","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Wed Oct 09 11:29:07 GMT 2024","Wed Oct 09 11:29:07 GMT 2024","210","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Wed Oct 09 11:31:25 GMT 2024","Wed Oct 09 11:31:38 GMT 2024","12857","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Wed Oct 09 11:29:12 GMT 2024","Wed Oct 09 11:30:17 GMT 2024","65262","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Wed Oct 09 11:29:09 GMT 2024","Wed Oct 09 11:29:10 GMT 2024","669","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Wed Oct 09 11:30:40 GMT 2024","Wed Oct 09 11:30:58 GMT 2024","17848","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Wed Oct 09 11:29:10 GMT 2024","Wed Oct 09 11:29:11 GMT 2024","633","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Wed Oct 09 11:29:10 GMT 2024","Wed Oct 09 11:29:10 GMT 2024","609","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Wed Oct 09 11:30:58 GMT 2024","Wed Oct 09 11:31:13 GMT 2024","15314","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Wed Oct 09 11:30:17 GMT 2024","Wed Oct 09 11:30:23 GMT 2024","5450","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Wed Oct 09 11:31:13 GMT 2024","Wed Oct 09 11:31:25 GMT 2024","12074","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Wed Oct 09 11:29:11 GMT 2024","Wed Oct 09 11:29:12 GMT 2024","561","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Wed Oct 09 11:29:07 GMT 2024","Wed Oct 09 11:29:07 GMT 2024","178","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
