"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 21 14:27:10 GMT 2024","Sun Apr 21 14:27:10 GMT 2024","138","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Sun Apr 21 14:27:10 GMT 2024","Sun Apr 21 14:27:16 GMT 2024","6080","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Sun Apr 21 14:27:10 GMT 2024","Sun Apr 21 14:27:10 GMT 2024","127","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Sun Apr 21 14:27:09 GMT 2024","Sun Apr 21 14:27:10 GMT 2024","143","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Sun Apr 21 14:27:29 GMT 2024","Sun Apr 21 14:27:36 GMT 2024","7398","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sun Apr 21 14:27:24 GMT 2024","Sun Apr 21 14:27:29 GMT 2024","5034","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Sun Apr 21 14:27:08 GMT 2024","Sun Apr 21 14:27:09 GMT 2024","163","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Sun Apr 21 14:27:49 GMT 2024","Sun Apr 21 14:27:54 GMT 2024","5046","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Sun Apr 21 14:27:09 GMT 2024","Sun Apr 21 14:27:09 GMT 2024","143","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Sun Apr 21 14:27:09 GMT 2024","Sun Apr 21 14:27:09 GMT 2024","148","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Sun Apr 21 14:27:10 GMT 2024","Sun Apr 21 14:27:10 GMT 2024","128","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Sun Apr 21 14:27:08 GMT 2024","Sun Apr 21 14:27:08 GMT 2024","472","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Sun Apr 21 14:27:20 GMT 2024","Sun Apr 21 14:27:24 GMT 2024","3595","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sun Apr 21 14:27:07 GMT 2024","Sun Apr 21 14:27:08 GMT 2024","770","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Sun Apr 21 14:27:36 GMT 2024","Sun Apr 21 14:27:44 GMT 2024","7966","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"failed","Sun Apr 21 14:27:44 GMT 2024","Sun Apr 21 14:27:49 GMT 2024","4417","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Sun Apr 21 14:27:09 GMT 2024","Sun Apr 21 14:27:09 GMT 2024","161","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Sun Apr 21 14:27:16 GMT 2024","Sun Apr 21 14:27:20 GMT 2024","4260","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
