"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 24 11:28:29 GMT 2024","Tue Sep 24 11:28:30 GMT 2024","170","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"failed","Tue Sep 24 11:28:39 GMT 2024","Tue Sep 24 11:28:39 GMT 2024","293","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"failed","Tue Sep 24 11:28:39 GMT 2024","Tue Sep 24 11:28:39 GMT 2024","281","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Tue Sep 24 11:28:30 GMT 2024","Tue Sep 24 11:28:31 GMT 2024","133","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Tue Sep 24 11:28:31 GMT 2024","Tue Sep 24 11:28:31 GMT 2024","149","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"failed","Tue Sep 24 11:28:31 GMT 2024","Tue Sep 24 11:28:39 GMT 2024","7736","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"failed","Tue Sep 24 11:28:40 GMT 2024","Tue Sep 24 11:28:40 GMT 2024","307","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"failed","Tue Sep 24 11:28:39 GMT 2024","Tue Sep 24 11:28:39 GMT 2024","291","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Tue Sep 24 11:28:30 GMT 2024","Tue Sep 24 11:28:30 GMT 2024","161","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Tue Sep 24 11:28:30 GMT 2024","Tue Sep 24 11:28:30 GMT 2024","125","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Tue Sep 24 11:28:29 GMT 2024","Tue Sep 24 11:28:29 GMT 2024","565","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Tue Sep 24 11:28:30 GMT 2024","Tue Sep 24 11:28:30 GMT 2024","149","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Tue Sep 24 11:28:40 GMT 2024","Tue Sep 24 11:28:41 GMT 2024","290","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Tue Sep 24 11:28:39 GMT 2024","Tue Sep 24 11:28:40 GMT 2024","294","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"failed","Tue Sep 24 11:28:40 GMT 2024","Tue Sep 24 11:28:40 GMT 2024","265","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Tue Sep 24 11:28:29 GMT 2024","Tue Sep 24 11:28:29 GMT 2024","178","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Tue Sep 24 11:28:30 GMT 2024","Tue Sep 24 11:28:30 GMT 2024","127","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Tue Sep 24 11:28:28 GMT 2024","Tue Sep 24 11:28:29 GMT 2024","803","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
