"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 26 11:30:01 GMT 2024","Tue Nov 26 11:30:01 GMT 2024","182","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"failed","Tue Nov 26 11:30:43 GMT 2024","Tue Nov 26 11:30:57 GMT 2024","14299","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Tue Nov 26 11:30:57 GMT 2024","Tue Nov 26 11:31:12 GMT 2024","14352","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Tue Nov 26 11:30:00 GMT 2024","Tue Nov 26 11:30:00 GMT 2024","183","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Tue Nov 26 11:30:30 GMT 2024","Tue Nov 26 11:30:43 GMT 2024","12547","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Tue Nov 26 11:30:22 GMT 2024","Tue Nov 26 11:30:27 GMT 2024","5193","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Tue Nov 26 11:30:27 GMT 2024","Tue Nov 26 11:30:30 GMT 2024","3620","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Tue Nov 26 11:30:01 GMT 2024","Tue Nov 26 11:30:01 GMT 2024","250","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Tue Nov 26 11:30:01 GMT 2024","Tue Nov 26 11:30:02 GMT 2024","174","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Tue Nov 26 11:29:59 GMT 2024","Tue Nov 26 11:30:00 GMT 2024","711","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Tue Nov 26 11:30:01 GMT 2024","Tue Nov 26 11:30:01 GMT 2024","190","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Tue Nov 26 11:31:23 GMT 2024","Tue Nov 26 11:31:36 GMT 2024","13265","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Tue Nov 26 11:30:02 GMT 2024","Tue Nov 26 11:30:22 GMT 2024","19767","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Tue Nov 26 11:30:00 GMT 2024","Tue Nov 26 11:30:00 GMT 2024","216","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Tue Nov 26 11:30:00 GMT 2024","Tue Nov 26 11:30:00 GMT 2024","182","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Tue Nov 26 11:30:00 GMT 2024","Tue Nov 26 11:30:00 GMT 2024","175","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Tue Nov 26 11:29:58 GMT 2024","Tue Nov 26 11:29:59 GMT 2024","833","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Tue Nov 26 11:31:12 GMT 2024","Tue Nov 26 11:31:23 GMT 2024","11619","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
