"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Jan 20 11:28:27 GMT 2025","Mon Jan 20 11:28:27 GMT 2025","257","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"failed","Mon Jan 20 11:28:26 GMT 2025","Mon Jan 20 11:28:27 GMT 2025","268","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"failed","Mon Jan 20 11:28:28 GMT 2025","Mon Jan 20 11:28:28 GMT 2025","296","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Mon Jan 20 11:28:23 GMT 2025","Mon Jan 20 11:28:24 GMT 2025","177","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Mon Jan 20 11:28:27 GMT 2025","Mon Jan 20 11:28:27 GMT 2025","251","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"failed","Mon Jan 20 11:28:27 GMT 2025","Mon Jan 20 11:28:28 GMT 2025","279","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Mon Jan 20 11:28:25 GMT 2025","Mon Jan 20 11:28:25 GMT 2025","142","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Mon Jan 20 11:28:23 GMT 2025","Mon Jan 20 11:28:23 GMT 2025","149","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Mon Jan 20 11:28:24 GMT 2025","Mon Jan 20 11:28:24 GMT 2025","174","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Mon Jan 20 11:28:23 GMT 2025","Mon Jan 20 11:28:23 GMT 2025","147","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"failed","Mon Jan 20 11:28:28 GMT 2025","Mon Jan 20 11:28:28 GMT 2025","264","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Mon Jan 20 11:28:22 GMT 2025","Mon Jan 20 11:28:23 GMT 2025","572","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Mon Jan 20 11:28:24 GMT 2025","Mon Jan 20 11:28:24 GMT 2025","189","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Mon Jan 20 11:28:21 GMT 2025","Mon Jan 20 11:28:22 GMT 2025","995","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"failed","Mon Jan 20 11:28:25 GMT 2025","Mon Jan 20 11:28:26 GMT 2025","1343","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Mon Jan 20 11:28:24 GMT 2025","Mon Jan 20 11:28:25 GMT 2025","150","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Mon Jan 20 11:28:24 GMT 2025","Mon Jan 20 11:28:24 GMT 2025","147","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"failed","Mon Jan 20 11:28:27 GMT 2025","Mon Jan 20 11:28:27 GMT 2025","278","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
