"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 05 11:28:23 GMT 2024","Tue Nov 05 11:28:23 GMT 2024","178","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Tue Nov 05 11:28:23 GMT 2024","Tue Nov 05 11:28:23 GMT 2024","192","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"failed","Tue Nov 05 11:28:25 GMT 2024","Tue Nov 05 11:28:57 GMT 2024","32247","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Tue Nov 05 11:28:24 GMT 2024","Tue Nov 05 11:28:24 GMT 2024","199","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Tue Nov 05 11:29:46 GMT 2024","Tue Nov 05 11:29:57 GMT 2024","11189","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Tue Nov 05 11:28:24 GMT 2024","Tue Nov 05 11:28:24 GMT 2024","243","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Tue Nov 05 11:29:17 GMT 2024","Tue Nov 05 11:29:31 GMT 2024","13635","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Tue Nov 05 11:28:22 GMT 2024","Tue Nov 05 11:28:23 GMT 2024","714","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Tue Nov 05 11:29:02 GMT 2024","Tue Nov 05 11:29:05 GMT 2024","3281","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Tue Nov 05 11:29:31 GMT 2024","Tue Nov 05 11:29:46 GMT 2024","14937","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Tue Nov 05 11:28:23 GMT 2024","Tue Nov 05 11:28:23 GMT 2024","191","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Tue Nov 05 11:28:25 GMT 2024","Tue Nov 05 11:28:25 GMT 2024","172","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Tue Nov 05 11:29:05 GMT 2024","Tue Nov 05 11:29:17 GMT 2024","12036","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Tue Nov 05 11:28:21 GMT 2024","Tue Nov 05 11:28:22 GMT 2024","978","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Tue Nov 05 11:29:57 GMT 2024","Tue Nov 05 11:30:10 GMT 2024","13078","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Tue Nov 05 11:28:23 GMT 2024","Tue Nov 05 11:28:23 GMT 2024","187","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Tue Nov 05 11:28:24 GMT 2024","Tue Nov 05 11:28:25 GMT 2024","183","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Tue Nov 05 11:28:57 GMT 2024","Tue Nov 05 11:29:02 GMT 2024","4706","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
