"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 27 11:28:44 GMT 2024","Fri Dec 27 11:28:58 GMT 2024","13811","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Fri Dec 27 11:28:16 GMT 2024","Fri Dec 27 11:28:16 GMT 2024","216","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Fri Dec 27 11:29:27 GMT 2024","Fri Dec 27 11:29:40 GMT 2024","12962","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Fri Dec 27 11:28:16 GMT 2024","Fri Dec 27 11:28:17 GMT 2024","177","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Fri Dec 27 11:28:14 GMT 2024","Fri Dec 27 11:28:15 GMT 2024","695","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Fri Dec 27 11:28:17 GMT 2024","Fri Dec 27 11:28:17 GMT 2024","178","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"failed","Fri Dec 27 11:28:17 GMT 2024","Fri Dec 27 11:28:36 GMT 2024","18480","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"failed","Fri Dec 27 11:28:58 GMT 2024","Fri Dec 27 11:29:12 GMT 2024","14043","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Fri Dec 27 11:28:41 GMT 2024","Fri Dec 27 11:28:44 GMT 2024","3585","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Fri Dec 27 11:29:40 GMT 2024","Fri Dec 27 11:29:54 GMT 2024","13559","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Fri Dec 27 11:28:36 GMT 2024","Fri Dec 27 11:28:41 GMT 2024","5122","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Fri Dec 27 11:28:13 GMT 2024","Fri Dec 27 11:28:14 GMT 2024","848","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Fri Dec 27 11:28:17 GMT 2024","Fri Dec 27 11:28:17 GMT 2024","169","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Fri Dec 27 11:28:15 GMT 2024","Fri Dec 27 11:28:15 GMT 2024","186","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Fri Dec 27 11:29:12 GMT 2024","Fri Dec 27 11:29:27 GMT 2024","15108","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Fri Dec 27 11:28:15 GMT 2024","Fri Dec 27 11:28:15 GMT 2024","187","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Fri Dec 27 11:28:15 GMT 2024","Fri Dec 27 11:28:15 GMT 2024","207","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Fri Dec 27 11:28:15 GMT 2024","Fri Dec 27 11:28:16 GMT 2024","186","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
