"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 19 03:51:26 GMT 2024","Fri Apr 19 03:51:26 GMT 2024","131","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Fri Apr 19 03:52:01 GMT 2024","Fri Apr 19 03:52:07 GMT 2024","6571","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Fri Apr 19 03:52:15 GMT 2024","Fri Apr 19 03:52:20 GMT 2024","4905","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Fri Apr 19 03:51:49 GMT 2024","Fri Apr 19 03:51:53 GMT 2024","4197","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Fri Apr 19 03:51:25 GMT 2024","Fri Apr 19 03:51:25 GMT 2024","166","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Fri Apr 19 03:52:20 GMT 2024","Fri Apr 19 03:52:24 GMT 2024","4217","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Fri Apr 19 03:52:08 GMT 2024","Fri Apr 19 03:52:15 GMT 2024","7747","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Fri Apr 19 03:51:24 GMT 2024","Fri Apr 19 03:51:25 GMT 2024","760","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Fri Apr 19 03:51:27 GMT 2024","Fri Apr 19 03:51:49 GMT 2024","21856","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Fri Apr 19 03:51:26 GMT 2024","Fri Apr 19 03:51:27 GMT 2024","132","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Fri Apr 19 03:51:26 GMT 2024","Fri Apr 19 03:51:26 GMT 2024","126","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Fri Apr 19 03:51:26 GMT 2024","Fri Apr 19 03:51:26 GMT 2024","140","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Fri Apr 19 03:51:56 GMT 2024","Fri Apr 19 03:52:01 GMT 2024","4509","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Fri Apr 19 03:51:25 GMT 2024","Fri Apr 19 03:51:26 GMT 2024","130","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Fri Apr 19 03:51:26 GMT 2024","Fri Apr 19 03:51:26 GMT 2024","128","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Fri Apr 19 03:51:27 GMT 2024","Fri Apr 19 03:51:27 GMT 2024","125","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Fri Apr 19 03:51:25 GMT 2024","Fri Apr 19 03:51:25 GMT 2024","430","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Fri Apr 19 03:51:53 GMT 2024","Fri Apr 19 03:51:56 GMT 2024","3513","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
