"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 20 11:28:01 GMT 2024","Fri Sep 20 11:28:01 GMT 2024","136","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Fri Sep 20 11:28:01 GMT 2024","Fri Sep 20 11:28:01 GMT 2024","149","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Fri Sep 20 11:28:00 GMT 2024","Fri Sep 20 11:28:00 GMT 2024","172","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"failed","Fri Sep 20 11:28:04 GMT 2024","Fri Sep 20 11:28:05 GMT 2024","285","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Fri Sep 20 11:28:03 GMT 2024","Fri Sep 20 11:28:03 GMT 2024","268","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Fri Sep 20 11:28:00 GMT 2024","Fri Sep 20 11:28:00 GMT 2024","125","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"failed","Fri Sep 20 11:28:03 GMT 2024","Fri Sep 20 11:28:03 GMT 2024","289","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"failed","Fri Sep 20 11:28:04 GMT 2024","Fri Sep 20 11:28:04 GMT 2024","301","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Fri Sep 20 11:28:00 GMT 2024","Fri Sep 20 11:28:00 GMT 2024","178","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Fri Sep 20 11:27:58 GMT 2024","Fri Sep 20 11:27:59 GMT 2024","843","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"failed","Fri Sep 20 11:28:04 GMT 2024","Fri Sep 20 11:28:04 GMT 2024","330","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"failed","Fri Sep 20 11:28:03 GMT 2024","Fri Sep 20 11:28:04 GMT 2024","268","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Fri Sep 20 11:28:01 GMT 2024","Fri Sep 20 11:28:01 GMT 2024","132","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Fri Sep 20 11:28:00 GMT 2024","Fri Sep 20 11:28:00 GMT 2024","131","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Fri Sep 20 11:28:01 GMT 2024","Fri Sep 20 11:28:03 GMT 2024","1448","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Fri Sep 20 11:28:01 GMT 2024","Fri Sep 20 11:28:01 GMT 2024","173","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Fri Sep 20 11:28:04 GMT 2024","Fri Sep 20 11:28:04 GMT 2024","269","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Fri Sep 20 11:27:59 GMT 2024","Fri Sep 20 11:28:00 GMT 2024","551","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
