"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 19 11:29:56 GMT 2024","Tue Nov 19 11:30:00 GMT 2024","4453","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Tue Nov 19 11:29:37 GMT 2024","Tue Nov 19 11:29:37 GMT 2024","577","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Tue Nov 19 11:29:38 GMT 2024","Tue Nov 19 11:29:38 GMT 2024","151","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Tue Nov 19 11:29:37 GMT 2024","Tue Nov 19 11:29:37 GMT 2024","133","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Tue Nov 19 11:30:54 GMT 2024","Tue Nov 19 11:31:06 GMT 2024","12322","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Tue Nov 19 11:30:15 GMT 2024","Tue Nov 19 11:30:29 GMT 2024","13801","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Tue Nov 19 11:29:38 GMT 2024","Tue Nov 19 11:29:38 GMT 2024","125","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Tue Nov 19 11:30:29 GMT 2024","Tue Nov 19 11:30:43 GMT 2024","13556","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Tue Nov 19 11:29:37 GMT 2024","Tue Nov 19 11:29:38 GMT 2024","141","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Tue Nov 19 11:30:03 GMT 2024","Tue Nov 19 11:30:15 GMT 2024","11997","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Tue Nov 19 11:29:38 GMT 2024","Tue Nov 19 11:29:39 GMT 2024","138","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Tue Nov 19 11:30:43 GMT 2024","Tue Nov 19 11:30:54 GMT 2024","11219","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Tue Nov 19 11:29:38 GMT 2024","Tue Nov 19 11:29:38 GMT 2024","199","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Tue Nov 19 11:30:00 GMT 2024","Tue Nov 19 11:30:03 GMT 2024","3441","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Tue Nov 19 11:29:37 GMT 2024","Tue Nov 19 11:29:37 GMT 2024","156","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Tue Nov 19 11:29:39 GMT 2024","Tue Nov 19 11:29:39 GMT 2024","128","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Tue Nov 19 11:29:36 GMT 2024","Tue Nov 19 11:29:37 GMT 2024","850","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"failed","Tue Nov 19 11:29:39 GMT 2024","Tue Nov 19 11:29:56 GMT 2024","16630","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
