"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jan 19 11:28:16 GMT 2025","Sun Jan 19 11:28:17 GMT 2025","260","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Sun Jan 19 11:28:14 GMT 2025","Sun Jan 19 11:28:14 GMT 2025","183","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Sun Jan 19 11:28:12 GMT 2025","Sun Jan 19 11:28:12 GMT 2025","223","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"failed","Sun Jan 19 11:28:17 GMT 2025","Sun Jan 19 11:28:17 GMT 2025","259","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sun Jan 19 11:28:12 GMT 2025","Sun Jan 19 11:28:13 GMT 2025","218","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Sun Jan 19 11:28:16 GMT 2025","Sun Jan 19 11:28:16 GMT 2025","290","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sun Jan 19 11:28:10 GMT 2025","Sun Jan 19 11:28:11 GMT 2025","985","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Sun Jan 19 11:28:13 GMT 2025","Sun Jan 19 11:28:14 GMT 2025","236","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Sun Jan 19 11:28:14 GMT 2025","Sun Jan 19 11:28:14 GMT 2025","195","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Sun Jan 19 11:28:11 GMT 2025","Sun Jan 19 11:28:12 GMT 2025","826","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"failed","Sun Jan 19 11:28:17 GMT 2025","Sun Jan 19 11:28:18 GMT 2025","263","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Sun Jan 19 11:28:12 GMT 2025","Sun Jan 19 11:28:12 GMT 2025","216","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"failed","Sun Jan 19 11:28:16 GMT 2025","Sun Jan 19 11:28:16 GMT 2025","270","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Sun Jan 19 11:28:13 GMT 2025","Sun Jan 19 11:28:13 GMT 2025","200","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Sun Jan 19 11:28:14 GMT 2025","Sun Jan 19 11:28:14 GMT 2025","173","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"failed","Sun Jan 19 11:28:14 GMT 2025","Sun Jan 19 11:28:16 GMT 2025","1648","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"failed","Sun Jan 19 11:28:17 GMT 2025","Sun Jan 19 11:28:17 GMT 2025","251","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"failed","Sun Jan 19 11:28:17 GMT 2025","Sun Jan 19 11:28:17 GMT 2025","268","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
