"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 10 11:29:43 GMT 2024","Tue Sep 10 11:29:56 GMT 2024","13011","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Tue Sep 10 11:29:56 GMT 2024","Tue Sep 10 11:30:07 GMT 2024","10491","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Tue Sep 10 11:28:37 GMT 2024","Tue Sep 10 11:28:37 GMT 2024","192","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Tue Sep 10 11:30:07 GMT 2024","Tue Sep 10 11:30:18 GMT 2024","11612","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Tue Sep 10 11:28:36 GMT 2024","Tue Sep 10 11:28:37 GMT 2024","746","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Tue Sep 10 11:29:15 GMT 2024","Tue Sep 10 11:29:19 GMT 2024","3815","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"failed","Tue Sep 10 11:28:39 GMT 2024","Tue Sep 10 11:29:11 GMT 2024","31493","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Tue Sep 10 11:28:39 GMT 2024","Tue Sep 10 11:28:39 GMT 2024","204","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Tue Sep 10 11:28:37 GMT 2024","Tue Sep 10 11:28:37 GMT 2024","244","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Tue Sep 10 11:29:11 GMT 2024","Tue Sep 10 11:29:15 GMT 2024","4207","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Tue Sep 10 11:28:37 GMT 2024","Tue Sep 10 11:28:37 GMT 2024","188","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Tue Sep 10 11:28:38 GMT 2024","Tue Sep 10 11:28:38 GMT 2024","223","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Tue Sep 10 11:29:19 GMT 2024","Tue Sep 10 11:29:30 GMT 2024","11115","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Tue Sep 10 11:28:35 GMT 2024","Tue Sep 10 11:28:36 GMT 2024","869","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Tue Sep 10 11:28:37 GMT 2024","Tue Sep 10 11:28:37 GMT 2024","215","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Tue Sep 10 11:28:38 GMT 2024","Tue Sep 10 11:28:38 GMT 2024","183","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"failed","Tue Sep 10 11:29:30 GMT 2024","Tue Sep 10 11:29:43 GMT 2024","13393","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Tue Sep 10 11:28:38 GMT 2024","Tue Sep 10 11:28:39 GMT 2024","192","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
