"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 25 11:29:21 GMT 2024","Fri Oct 25 11:29:34 GMT 2024","13464","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Fri Oct 25 11:28:27 GMT 2024","Fri Oct 25 11:28:28 GMT 2024","791","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Fri Oct 25 11:28:30 GMT 2024","Fri Oct 25 11:28:30 GMT 2024","193","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Fri Oct 25 11:28:30 GMT 2024","Fri Oct 25 11:28:30 GMT 2024","153","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Fri Oct 25 11:28:28 GMT 2024","Fri Oct 25 11:28:29 GMT 2024","624","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Fri Oct 25 11:28:52 GMT 2024","Fri Oct 25 11:28:56 GMT 2024","3355","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Fri Oct 25 11:28:29 GMT 2024","Fri Oct 25 11:28:29 GMT 2024","192","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"failed","Fri Oct 25 11:29:07 GMT 2024","Fri Oct 25 11:29:21 GMT 2024","13385","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"failed","Fri Oct 25 11:28:31 GMT 2024","Fri Oct 25 11:28:48 GMT 2024","17243","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Fri Oct 25 11:28:30 GMT 2024","Fri Oct 25 11:28:30 GMT 2024","141","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Fri Oct 25 11:28:30 GMT 2024","Fri Oct 25 11:28:30 GMT 2024","122","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Fri Oct 25 11:29:45 GMT 2024","Fri Oct 25 11:29:57 GMT 2024","11915","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Fri Oct 25 11:28:29 GMT 2024","Fri Oct 25 11:28:29 GMT 2024","129","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Fri Oct 25 11:28:48 GMT 2024","Fri Oct 25 11:28:52 GMT 2024","4394","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Fri Oct 25 11:29:34 GMT 2024","Fri Oct 25 11:29:45 GMT 2024","10898","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Fri Oct 25 11:28:29 GMT 2024","Fri Oct 25 11:28:29 GMT 2024","138","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Fri Oct 25 11:28:56 GMT 2024","Fri Oct 25 11:29:07 GMT 2024","11590","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Fri Oct 25 11:28:29 GMT 2024","Fri Oct 25 11:28:29 GMT 2024","122","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
