"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 10 11:30:41 GMT 2024","Tue Dec 10 11:30:44 GMT 2024","3896","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Tue Dec 10 11:30:22 GMT 2024","Tue Dec 10 11:30:22 GMT 2024","536","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Tue Dec 10 11:30:22 GMT 2024","Tue Dec 10 11:30:22 GMT 2024","118","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"failed","Tue Dec 10 11:31:01 GMT 2024","Tue Dec 10 11:31:15 GMT 2024","13953","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Tue Dec 10 11:30:48 GMT 2024","Tue Dec 10 11:31:01 GMT 2024","13014","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Tue Dec 10 11:30:21 GMT 2024","Tue Dec 10 11:30:22 GMT 2024","748","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Tue Dec 10 11:31:15 GMT 2024","Tue Dec 10 11:31:29 GMT 2024","14302","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Tue Dec 10 11:31:29 GMT 2024","Tue Dec 10 11:31:41 GMT 2024","11677","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Tue Dec 10 11:30:44 GMT 2024","Tue Dec 10 11:30:48 GMT 2024","3371","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"failed","Tue Dec 10 11:30:24 GMT 2024","Tue Dec 10 11:30:40 GMT 2024","16713","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Tue Dec 10 11:30:23 GMT 2024","Tue Dec 10 11:30:23 GMT 2024","145","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Tue Dec 10 11:30:23 GMT 2024","Tue Dec 10 11:30:23 GMT 2024","109","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Tue Dec 10 11:30:23 GMT 2024","Tue Dec 10 11:30:24 GMT 2024","133","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Tue Dec 10 11:30:22 GMT 2024","Tue Dec 10 11:30:22 GMT 2024","121","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Tue Dec 10 11:31:41 GMT 2024","Tue Dec 10 11:31:54 GMT 2024","12797","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Tue Dec 10 11:30:23 GMT 2024","Tue Dec 10 11:30:23 GMT 2024","186","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Tue Dec 10 11:30:24 GMT 2024","Tue Dec 10 11:30:24 GMT 2024","114","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Tue Dec 10 11:30:22 GMT 2024","Tue Dec 10 11:30:23 GMT 2024","141","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
