"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 14 11:29:55 GMT 2025","Tue Jan 14 11:30:08 GMT 2025","12594","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Tue Jan 14 11:30:08 GMT 2025","Tue Jan 14 11:30:22 GMT 2025","13829","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Tue Jan 14 11:29:07 GMT 2025","Tue Jan 14 11:29:11 GMT 2025","3563","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Tue Jan 14 11:28:30 GMT 2025","Tue Jan 14 11:28:30 GMT 2025","132","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Tue Jan 14 11:29:11 GMT 2025","Tue Jan 14 11:29:25 GMT 2025","14423","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Tue Jan 14 11:28:28 GMT 2025","Tue Jan 14 11:28:29 GMT 2025","126","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"failed","Tue Jan 14 11:29:25 GMT 2025","Tue Jan 14 11:29:40 GMT 2025","15169","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Tue Jan 14 11:28:27 GMT 2025","Tue Jan 14 11:28:28 GMT 2025","855","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Tue Jan 14 11:28:28 GMT 2025","Tue Jan 14 11:28:28 GMT 2025","516","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Tue Jan 14 11:29:40 GMT 2025","Tue Jan 14 11:29:55 GMT 2025","14991","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Tue Jan 14 11:28:29 GMT 2025","Tue Jan 14 11:28:29 GMT 2025","128","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Tue Jan 14 11:28:29 GMT 2025","Tue Jan 14 11:28:30 GMT 2025","138","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Tue Jan 14 11:28:30 GMT 2025","Tue Jan 14 11:28:30 GMT 2025","112","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Tue Jan 14 11:29:03 GMT 2025","Tue Jan 14 11:29:07 GMT 2025","3914","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Tue Jan 14 11:28:29 GMT 2025","Tue Jan 14 11:28:29 GMT 2025","114","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Tue Jan 14 11:28:29 GMT 2025","Tue Jan 14 11:28:29 GMT 2025","147","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"failed","Tue Jan 14 11:28:30 GMT 2025","Tue Jan 14 11:29:03 GMT 2025","33456","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Tue Jan 14 11:28:29 GMT 2025","Tue Jan 14 11:28:29 GMT 2025","165","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
