"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 14 11:28:49 GMT 2024","Thu Nov 14 11:28:49 GMT 2024","194","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Thu Nov 14 11:28:48 GMT 2024","Thu Nov 14 11:28:48 GMT 2024","192","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Thu Nov 14 11:28:46 GMT 2024","Thu Nov 14 11:28:47 GMT 2024","830","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"failed","Thu Nov 14 11:28:59 GMT 2024","Thu Nov 14 11:28:59 GMT 2024","304","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Thu Nov 14 11:28:48 GMT 2024","Thu Nov 14 11:28:48 GMT 2024","178","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Thu Nov 14 11:28:49 GMT 2024","Thu Nov 14 11:28:50 GMT 2024","177","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"failed","Thu Nov 14 11:28:59 GMT 2024","Thu Nov 14 11:28:59 GMT 2024","289","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Thu Nov 14 11:28:49 GMT 2024","Thu Nov 14 11:28:49 GMT 2024","204","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Thu Nov 14 11:28:49 GMT 2024","Thu Nov 14 11:28:49 GMT 2024","283","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"failed","Thu Nov 14 11:28:50 GMT 2024","Thu Nov 14 11:28:57 GMT 2024","7492","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Thu Nov 14 11:28:47 GMT 2024","Thu Nov 14 11:28:48 GMT 2024","223","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"failed","Thu Nov 14 11:28:58 GMT 2024","Thu Nov 14 11:28:58 GMT 2024","303","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"failed","Thu Nov 14 11:28:58 GMT 2024","Thu Nov 14 11:28:58 GMT 2024","266","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"failed","Thu Nov 14 11:28:57 GMT 2024","Thu Nov 14 11:28:58 GMT 2024","303","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Thu Nov 14 11:28:47 GMT 2024","Thu Nov 14 11:28:47 GMT 2024","771","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"failed","Thu Nov 14 11:28:58 GMT 2024","Thu Nov 14 11:28:58 GMT 2024","291","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Thu Nov 14 11:28:48 GMT 2024","Thu Nov 14 11:28:48 GMT 2024","188","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"failed","Thu Nov 14 11:28:58 GMT 2024","Thu Nov 14 11:28:59 GMT 2024","328","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
