"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 11:28:44 GMT 2024","Thu Sep 12 11:28:44 GMT 2024","195","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Thu Sep 12 11:29:25 GMT 2024","Thu Sep 12 11:29:30 GMT 2024","4743","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Thu Sep 12 11:28:43 GMT 2024","Thu Sep 12 11:28:43 GMT 2024","666","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"passed","Thu Sep 12 11:28:44 GMT 2024","Thu Sep 12 11:28:44 GMT 2024","180","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Thu Sep 12 11:29:33 GMT 2024","Thu Sep 12 11:29:44 GMT 2024","10944","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Thu Sep 12 11:28:42 GMT 2024","Thu Sep 12 11:28:43 GMT 2024","1061","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Thu Sep 12 11:28:45 GMT 2024","Thu Sep 12 11:28:45 GMT 2024","232","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Thu Sep 12 11:30:09 GMT 2024","Thu Sep 12 11:30:19 GMT 2024","10397","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"failed","Thu Sep 12 11:29:44 GMT 2024","Thu Sep 12 11:29:56 GMT 2024","12215","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Thu Sep 12 11:29:56 GMT 2024","Thu Sep 12 11:30:09 GMT 2024","12398","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Thu Sep 12 11:28:45 GMT 2024","Thu Sep 12 11:28:46 GMT 2024","183","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Thu Sep 12 11:30:19 GMT 2024","Thu Sep 12 11:30:31 GMT 2024","11519","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Thu Sep 12 11:28:43 GMT 2024","Thu Sep 12 11:28:44 GMT 2024","293","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"failed","Thu Sep 12 11:28:46 GMT 2024","Thu Sep 12 11:29:25 GMT 2024","39185","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Thu Sep 12 11:28:44 GMT 2024","Thu Sep 12 11:28:44 GMT 2024","195","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Thu Sep 12 11:28:45 GMT 2024","Thu Sep 12 11:28:45 GMT 2024","190","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Thu Sep 12 11:29:30 GMT 2024","Thu Sep 12 11:29:33 GMT 2024","3628","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Thu Sep 12 11:28:45 GMT 2024","Thu Sep 12 11:28:45 GMT 2024","183","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
