"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 29 11:29:42 GMT 2024","Sun Sep 29 11:29:53 GMT 2024","11424","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"failed","Sun Sep 29 11:29:07 GMT 2024","Sun Sep 29 11:29:19 GMT 2024","12279","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Sun Sep 29 11:28:22 GMT 2024","Sun Sep 29 11:28:22 GMT 2024","117","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Sun Sep 29 11:28:48 GMT 2024","Sun Sep 29 11:28:52 GMT 2024","4115","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Sun Sep 29 11:28:21 GMT 2024","Sun Sep 29 11:28:21 GMT 2024","129","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Sun Sep 29 11:28:19 GMT 2024","Sun Sep 29 11:28:20 GMT 2024","732","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Sun Sep 29 11:28:56 GMT 2024","Sun Sep 29 11:29:07 GMT 2024","10882","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Sun Sep 29 11:29:19 GMT 2024","Sun Sep 29 11:29:32 GMT 2024","12841","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"failed","Sun Sep 29 11:28:22 GMT 2024","Sun Sep 29 11:28:48 GMT 2024","26014","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Sun Sep 29 11:28:21 GMT 2024","Sun Sep 29 11:28:21 GMT 2024","222","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Sun Sep 29 11:28:22 GMT 2024","Sun Sep 29 11:28:22 GMT 2024","158","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Sun Sep 29 11:29:32 GMT 2024","Sun Sep 29 11:29:42 GMT 2024","9896","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Sun Sep 29 11:28:52 GMT 2024","Sun Sep 29 11:28:56 GMT 2024","3302","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
"passed","Sun Sep 29 11:28:21 GMT 2024","Sun Sep 29 11:28:21 GMT 2024","125","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Sun Sep 29 11:28:22 GMT 2024","Sun Sep 29 11:28:22 GMT 2024","130","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Sun Sep 29 11:28:21 GMT 2024","Sun Sep 29 11:28:21 GMT 2024","168","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Sun Sep 29 11:28:22 GMT 2024","Sun Sep 29 11:28:22 GMT 2024","110","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"passed","Sun Sep 29 11:28:20 GMT 2024","Sun Sep 29 11:28:21 GMT 2024","458","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
