"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 13 11:28:21 GMT 2024","Fri Sep 13 11:28:21 GMT 2024","145","","API TestPlan Tests","","TestPlanTests","GetTestPlaneApiTest","GetTestPlaneApiTest",""
"passed","Fri Sep 13 11:28:19 GMT 2024","Fri Sep 13 11:28:20 GMT 2024","576","","API Project Tests","","ProjectTests","CreateProjectApiTest","CreateProjectApiTest",""
"failed","Fri Sep 13 11:28:21 GMT 2024","Fri Sep 13 11:28:48 GMT 2024","26414","","UI Dashboard Tests","","DashboardTest","PopupTest","Проверка Popup элемента","Тест на проверку всплывающего сообщения"
"passed","Fri Sep 13 11:28:21 GMT 2024","Fri Sep 13 11:28:21 GMT 2024","124","","API TestPlan Tests","","TestPlanTests","GetTestPlaneInvalidIdApiTest","GetTestPlaneInvalidIdApiTest",""
"failed","Fri Sep 13 11:29:06 GMT 2024","Fri Sep 13 11:29:18 GMT 2024","12169","","UI Project Tests","","ProjectUITest","DeletProjectTest","Удаление проекта","Тест на удаление сущности
Тест на отображения диалогового окна"
"passed","Fri Sep 13 11:29:40 GMT 2024","Fri Sep 13 11:29:51 GMT 2024","10968","","UI Settings Tests","","SettingsTests","UploadAvatarTest","Обновление аватара профеля","Тест на загрузку файла"
"passed","Fri Sep 13 11:28:20 GMT 2024","Fri Sep 13 11:28:20 GMT 2024","135","","API Project Tests","","ProjectTests","UpdateProjectApiTest","UpdateProjectApiTest",""
"passed","Fri Sep 13 11:29:31 GMT 2024","Fri Sep 13 11:29:40 GMT 2024","9787","","UI Project Tests","","ProjectUITest","InvalidDataTest","Недопустимые данные в ключе проекта","Тест на ввод данных превышающих допустимые"
"passed","Fri Sep 13 11:28:21 GMT 2024","Fri Sep 13 11:28:21 GMT 2024","177","","API TestPlan Tests","","TestPlanTests","CreateTestPlaneApiTest","CreateTestPlaneApiTest",""
"passed","Fri Sep 13 11:28:20 GMT 2024","Fri Sep 13 11:28:20 GMT 2024","123","","API Project Tests","","ProjectTests","GetProjectInvalidIdApiTest","GetProjectInvalidIdApiTest",""
"passed","Fri Sep 13 11:28:48 GMT 2024","Fri Sep 13 11:28:52 GMT 2024","4409","","UI Login Tests","","LoginTest","CorrectLoginTest","Вход в систему с передачей верных параметров",""
"passed","Fri Sep 13 11:28:55 GMT 2024","Fri Sep 13 11:29:06 GMT 2024","10597","","UI Project Tests","","ProjectUITest","CreateProjectTest","Создание новго проекта","Тест на создание сущности"
"passed","Fri Sep 13 11:28:20 GMT 2024","Fri Sep 13 11:28:20 GMT 2024","137","","API Project Tests","","ProjectTests","DeleteProjectApiTest","DeleteProjectApiTest",""
"passed","Fri Sep 13 11:28:18 GMT 2024","Fri Sep 13 11:28:19 GMT 2024","837","","API Authentication Tests","","AuthenticationTests","GetAuthenticationInfoTest","GetAuthenticationInfoTest",""
"passed","Fri Sep 13 11:28:20 GMT 2024","Fri Sep 13 11:28:20 GMT 2024","177","","API Project Tests","","ProjectTests","GetProjectApiTest","GetProjectApiTest",""
"passed","Fri Sep 13 11:29:18 GMT 2024","Fri Sep 13 11:29:31 GMT 2024","12467","","UI Project Tests","","ProjectUITest","LimitValuesTest","Граничные значения в имени проекта","Тест на проверку поля для ввода на граничные значения"
"passed","Fri Sep 13 11:28:21 GMT 2024","Fri Sep 13 11:28:21 GMT 2024","131","","API TestPlan Tests","","TestPlanTests","DeleteTestPlaneApiTest","DeleteTestPlaneApiTest",""
"passed","Fri Sep 13 11:28:52 GMT 2024","Fri Sep 13 11:28:55 GMT 2024","3404","","UI Login Tests","","LoginTest","IncorrectLoginTest","Вход в систему с передачей неверных параметров","Тест на использование некорректных данных"
